name	description	type	topic	input	output
monarch initiative	"An integrative data and analytic platform connecting phenotypes to genotypes across species.

Combine genotype and phenotype data across species for patient variant prioritization, functional annotation and pathogenicity determination.

Securely share & discuss patients with colleagues all around the world."	['Command-line tool']	[{'term': 'Genotype and phenotype', 'uri': 'http://edamontology.org/topic_0625'}, {'term': 'Ontology and terminology', 'uri': 'http://edamontology.org/topic_0089'}, {'term': 'Natural language processing', 'uri': 'http://edamontology.org/topic_0218'}, {'term': 'Pathology', 'uri': 'http://edamontology.org/topic_0634'}, {'term': 'Nutritional science', 'uri': 'http://edamontology.org/topic_3390'}]	[]	[]
mesophotic.org	"A repository for scientific information on mesophotic ecosystems.

Repository for information on mesophotic coral ecosystems.

Mesophotic.org: an information repository on mesophotic coral ecosystems.

Mesophotic.org is a curated repository for information on mesophotic coral ecosystems, with the aim to provide an independent, open-source platform for and by the ever-growing mesophotic research community.

Latest update: November 19, 2019.

You are currently looking at a beta release of the new website. Apologies for the inconvenience, but for now expect some (= lots of) bugs & mistakes!.

The following are instructions to download and manipulate the metadata from the ""Mesophotic.org"" repository in R (https: www.r-project.org ).

The following graphs summarize the metadata across the 689 scientific articles in this database that are validated and present original data from mesophotic depths.

Behind the science: Echinoderm diversity with new genera described in Rapa-Nui (Easter Island)"	['Web application']	[{'term': 'Biodiversity', 'uri': 'http://edamontology.org/topic_3050'}, {'term': 'Literature and language', 'uri': 'http://edamontology.org/topic_3068'}, {'term': 'Database management', 'uri': 'http://edamontology.org/topic_3489'}]	[]	[]
medical relation extraction	"A general approach for improving deep learning-based medical relation extraction using a pre-trained model and fine-tuning.

The depository support training and testing BERT-CNN model on three medical relation extraction corpora: BioCreative V CDR task corpus, traditional Chinese medicine literature corpus, and i2b2 temporal relation corpus.

This is an implementation of BERT-CNN model used in our paper ""A General Approach for Improving Deep Learning-based Medical Relation Extraction using a Pre-trained Model and Fine-tuning""."	['Command-line tool']	[{'term': 'Natural language processing', 'uri': 'http://edamontology.org/topic_0218'}, {'term': 'Medicine', 'uri': 'http://edamontology.org/topic_3303'}, {'term': 'Machine learning', 'uri': 'http://edamontology.org/topic_3474'}]	[]	[]
snpnotes	"high-throughput tissue-specific functional annotation of single nucleotide variants.

Tissue-specific variant annotation pipeline.

This pipeline annotates variants based on multiple sources of prior knowledge, including the GWAS literature, tissue-specific open chromatin, tissue-specific modulation of gene expression, and clinical pathogenicity.

To download and prepare annotation files"	[]	[{'term': 'Epigenomics', 'uri': 'http://edamontology.org/topic_3173'}, {'term': 'GWAS study', 'uri': 'http://edamontology.org/topic_3517'}, {'term': 'Whole genome sequencing', 'uri': 'http://edamontology.org/topic_3673'}, {'term': 'Workflows', 'uri': 'http://edamontology.org/topic_0769'}, {'term': 'DNA polymorphism', 'uri': 'http://edamontology.org/topic_2885'}]	[]	[]
koffi	"new binding kinetics database and its integration in an open-source binding analysis software.

Kinetics OF Featured Interactions.

KOFFI-DB (???) is an article based database for kinetic constants of biomolecular interactions. We focused on interactions between DNA, RNA, proteins and chemical compounds. All datapoints were manually annotated and reviewed based on open source articles available on Europe PMC"	['Web application']	[{'term': 'Literature and language', 'uri': 'http://edamontology.org/topic_3068'}, {'term': 'Database management', 'uri': 'http://edamontology.org/topic_3489'}, {'term': 'Enzymes', 'uri': 'http://edamontology.org/topic_0821'}, {'term': 'Small molecules', 'uri': 'http://edamontology.org/topic_0154'}]	[]	[]
hmtvar	"A data and text mining pipeline to annotate human mitochondrial variants with functional and clinical information.

The main web resource to explore human mitochondrial variability data and their pathological correlation.

HmtVar is a manually-curated database offering variability and pathogenicity information about mtDNA variants.

Data are gathered from HmtVar's twin database HmtDB, and further integrated with pathogenicity predictions as well as additional information from several online resources focused on mtDNA, such as MITOMAP, 1000 Genomes Project, MutPred, SNPs&GO and many others."	['Web API']	[{'term': 'Cell biology', 'uri': 'http://edamontology.org/topic_2229'}, {'term': 'Natural language processing', 'uri': 'http://edamontology.org/topic_0218'}, {'term': 'Pathology', 'uri': 'http://edamontology.org/topic_0634'}, {'term': 'Workflows', 'uri': 'http://edamontology.org/topic_0769'}, {'term': 'Genotype and phenotype', 'uri': 'http://edamontology.org/topic_0625'}]	[]	[]
propheno	"An online dataset for accelerating the complete characterization of the human protein-phenotype landscape in biomedical literature.

Identifying protein-phenotype relations is of paramount importance for applications such as uncovering rare and complex diseases. One of the best resources that captures the protein-phenotype relationships is the biomedical literature. In this work, we introduce ProPheno, a comprehensive online dataset composed of human protein phenotype mentions extracted from the complete corpora of Medline and PubMed Central Open Access. Moreover, it includes co-occurrences of protein-phenotype pairs within different spans of text such as sentences and paragraphs. We use ProPheno for completely characterizing the human protein-phenotype landscape in biomedical literature"	[]	[{'term': 'Natural language processing', 'uri': 'http://edamontology.org/topic_0218'}, {'term': 'Genotype and phenotype', 'uri': 'http://edamontology.org/topic_0625'}, {'term': 'Rare diseases', 'uri': 'http://edamontology.org/topic_3325'}, {'term': 'Oncology', 'uri': 'http://edamontology.org/topic_2640'}, {'term': 'Ontology and terminology', 'uri': 'http://edamontology.org/topic_0089'}]	[]	[]
ppr-ssm	"personalized PageRank and semantic similarity measures for entity linking.

BACKGROUND:Biomedical literature concerns a wide range of concepts, requiring controlled vocabularies to maintain a consistent terminology across different research groups. However, as new concepts are introduced, biomedical literature is prone to ambiguity, specifically in fields that are advancing more rapidly, for example, drug design and development. Entity linking is a text mining task that aims at linking entities mentioned in the literature to concepts in a knowledge base. For example, entity linking can help finding all documents that mention the same concept and improve relation extraction methods. Existing approaches focus on the local similarity of each entity and the global coherence of all entities in a document, but do not take into account the semantics of the domain. RESULTS:We propose a method, PPR-SSM, to link entities found in documents to concepts from domain-specific ontologies"	[]	[{'term': 'Ontology and terminology', 'uri': 'http://edamontology.org/topic_0089'}, {'term': 'Natural language processing', 'uri': 'http://edamontology.org/topic_0218'}, {'term': 'Genotype and phenotype', 'uri': 'http://edamontology.org/topic_0625'}, {'term': 'Imaging', 'uri': 'http://edamontology.org/topic_3382'}, {'term': 'Data mining', 'uri': 'http://edamontology.org/topic_3473'}]	[]	[]
genome3d	"integrating a collaborative data pipeline to expand the depth and breadth of consensus protein structure annotation.

Genome3D Annotating Genomes with Structures.

Search Genome3D find structural annotations for your proteins.

Tool to interact with the Genome3D API.

Genome3D provides consensus structural annotations and 3D models for sequences from model organisms, including human. These data are generated by several UK based resources in the Genome3D consortium: SCOP, CATH, SUPERFAMILY, Gene3D, FUGUE, THREADER, PHYRE.

The tool genome3d-api aims to make communicating with the Genome3D API as convenient as possible. However, since the API has been defined using OpenAPI standards, you should be able to point any OpenAPI compatible client to the following specification:"	['Command-line tool']	[{'term': 'Proteomics', 'uri': 'http://edamontology.org/topic_0121'}, {'term': 'Sequence analysis', 'uri': 'http://edamontology.org/topic_0080'}, {'term': 'Workflows', 'uri': 'http://edamontology.org/topic_0769'}, {'term': 'Model organisms', 'uri': 'http://edamontology.org/topic_0621'}]	[]	[]
pubtator central	Web-based application that provides computer-annotated biomedical concepts, such as genes and mutations, in PubMed citations and PMC full-text articles.	['Web application']	[{'term': 'Natural language processing', 'uri': 'http://edamontology.org/topic_0218'}, {'term': 'Medicine', 'uri': 'http://edamontology.org/topic_3303'}, {'term': 'Data mining', 'uri': 'http://edamontology.org/topic_3473'}]	[]	[]
ril-contour	Medical Imaging Dataset Annotation Tool for and with Deep Learning.	['Desktop application']	[{'term': 'Medical imaging', 'uri': 'http://edamontology.org/topic_3384'}, {'term': 'Machine learning', 'uri': 'http://edamontology.org/topic_3474'}, {'term': 'MRI', 'uri': 'http://edamontology.org/topic_3444'}]	[]	[]
disqover	DISQOVER is a data integration platform for public, licensed and internal data. The Data Ingestion Engine enables transforming data into Linked Data which can be searched, navigated and analysed via the user interface and the API. The publicly accessible DISQOVER platform contains 140+ public data sources in life sciences and related domains.	['Web API', 'Web application', 'Database portal']	[{'term': 'Biology', 'uri': 'http://edamontology.org/topic_3070'}, {'term': 'Biomedical science', 'uri': 'http://edamontology.org/topic_3344'}, {'term': 'Chemistry', 'uri': 'http://edamontology.org/topic_3314'}, {'term': 'Medicine', 'uri': 'http://edamontology.org/topic_3303'}, {'term': 'Omics', 'uri': 'http://edamontology.org/topic_3391'}]	[]	[]
peregrine	Software that can be used to recognize concepts in human readable text, based on a database (thesaurus) of known terms. Multi-word terms are correctly recognized. If terms can represent multiple concepts, Peregrine will attempt to disambiguate them.	['Desktop application']	[{'term': 'Ontology and terminology', 'uri': 'http://edamontology.org/topic_0089'}, {'term': 'Data mining', 'uri': 'http://edamontology.org/topic_3473'}, {'term': 'Literature and language', 'uri': 'http://edamontology.org/topic_3068'}, {'term': 'Rare diseases', 'uri': 'http://edamontology.org/topic_3325'}]	[]	[]
omim explorer	A tool for linking patient information based on The Human Phenotype Ontology (HPO) with OMIM disease catalog. The tool performs semantic similarity analysis, visualizes the results in an interactive user interface and enables users to manually correct the results if needed.	['Web application']	[{'term': 'Data mining', 'uri': 'http://edamontology.org/topic_3473'}, {'term': 'Pathology', 'uri': 'http://edamontology.org/topic_0634'}, {'term': 'Genotype and phenotype', 'uri': 'http://edamontology.org/topic_0625'}, {'term': 'Rare diseases', 'uri': 'http://edamontology.org/topic_3325'}]	[]	[]
lailaps-qsm	A machine learning approach for optimizing data searching and filtering from life-science databases. It is integrated in the LAILAPS search engine.	['Plug-in']	[{'term': 'Ontology and terminology', 'uri': 'http://edamontology.org/topic_0089'}, {'term': 'Natural language processing', 'uri': 'http://edamontology.org/topic_0218'}, {'term': 'Machine learning', 'uri': 'http://edamontology.org/topic_3474'}, {'term': 'Data mining', 'uri': 'http://edamontology.org/topic_3473'}]	[]	[]
calchas	A web based framework that takes advantage of domain specific ontologies, and Natural Language Processing, aiming to empower exploration of biomedical resources via semantic-based querying and search. The NLP engine analyzes the input free-text query and translates it into targeted queries with terms from the underlying ontology. Each query is passed to the semantically-annotated tools repository, and based on similarity matches, it ranks the available resources.	['Web application']	[{'term': 'Natural language processing', 'uri': 'http://edamontology.org/topic_0218'}, {'term': 'Ontology and terminology', 'uri': 'http://edamontology.org/topic_0089'}, {'term': 'Bioinformatics', 'uri': 'http://edamontology.org/topic_0091'}, {'term': 'Medical informatics', 'uri': 'http://edamontology.org/topic_3063'}]	[{'data': {'term': 'text data', 'uri': 'http://edamontology.org/data_2526'}, 'format': {'term': 'annotated text format', 'uri': 'http://edamontology.org/format_3780'}}]	[{'data': {'term': 'text data', 'uri': 'http://edamontology.org/data_2526'}, 'format': {'term': 'annotated text format', 'uri': 'http://edamontology.org/format_3780'}}]
myminer	MyMiner is a free and user-friendly text annotation tool aimed to assist in carrying out the main biocuration tasks and to provide labelled data for the development of text mining systems.	['Command-line tool']	[{'term': 'Biology', 'uri': 'http://edamontology.org/topic_3070'}, {'term': 'Data mining', 'uri': 'http://edamontology.org/topic_3473'}]	[]	[]
goa	The UniProt GO annotation program aims to provide high-quality Gene Ontology (GO) annotations to proteins in the UniProt Knowledgebase (UniProtKB). The assignment of GO terms to UniProt records is an integral part of UniProt biocuration. UniProt manual and electronic GO annotations are supplemented with manual annotations supplied by external collaborating GO Consortium groups, to ensure a comprehensive GO annotation dataset is supplied to users.	['Database portal']	[{'term': 'Model organisms', 'uri': 'http://edamontology.org/topic_0621'}, {'term': 'Ontology and terminology', 'uri': 'http://edamontology.org/topic_0089'}, {'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}, {'term': 'Model organisms', 'uri': 'http://edamontology.org/topic_0621'}, {'term': 'Plant biology', 'uri': 'http://edamontology.org/topic_0780'}]	[]	[]
dictybase update 2011	Database for the biology and genomics of the social amoeba Dictyostelium discoideum. It provides well integrated, high quality data and tools for Dictyostelium discoideum and related species. It houses the complete genome sequence, ESTs, and the entire body of literature relevant to Dictyostelium. This information is curated to provide accurate gene models and functional annotations, with the goal of fully annotating the genome to provide a reference genome in the Amoebozoa clade.	['Database portal']	[{'term': 'Gene transcripts', 'uri': 'http://edamontology.org/topic_3512'}, {'term': 'Model organisms', 'uri': 'http://edamontology.org/topic_0621'}, {'term': 'Database management', 'uri': 'http://edamontology.org/topic_3489'}, {'term': 'Genomics', 'uri': 'http://edamontology.org/topic_0622'}, {'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}]	[{'data': {'term': 'gene id', 'uri': 'http://edamontology.org/data_2295'}}]	[{'data': {'term': 'gene id', 'uri': 'http://edamontology.org/data_2295'}}]
aspgd	The Aspergillus Genome Database is an online genomics resource for researchers studying the genetics and molecular biology of the Aspergilli. AspGD combines high-quality manual curation of the experimental scientific literature examining the genetics and molecular biology of Aspergilli, cutting-edge comparative genomics approaches to iteratively refine and improve structural gene annotations across multiple Aspergillus species, and web-based research tools for accessing and exploring the data.	['Database portal']	[{'term': 'Genetics', 'uri': 'http://edamontology.org/topic_3053'}, {'term': 'Literature and language', 'uri': 'http://edamontology.org/topic_3068'}, {'term': 'Comparative genomics', 'uri': 'http://edamontology.org/topic_0797'}, {'term': 'Experimental design and studies', 'uri': 'http://edamontology.org/topic_3678'}]	[]	[]
candida genome database cgd	Provides online access to genomic sequence data and manually curated functional information about genes and proteins of the human pathogen Candida albicans. Two tools have been added to the DB. The Biochemical Pathways tool provides visualization of metabolic pathways and analysis tools that facilitate interpretation of experimental data, including results of large-scale experiments, in the context of Candida metabolism.	['Database portal']	[{'term': 'Endocrinology and metabolism', 'uri': 'http://edamontology.org/topic_3407'}, {'term': 'Model organisms', 'uri': 'http://edamontology.org/topic_0621'}, {'term': 'Molecular interactions, pathways and networks', 'uri': 'http://edamontology.org/topic_0602'}, {'term': 'Experimental design and studies', 'uri': 'http://edamontology.org/topic_3678'}]	[]	[]
geneview	Webserver that lets you search scientific articles using keywords and identifiers for specific biological entities. It has advanced features like: recognizing biological entities like genes and SNPs.	['Web application']	[{'term': 'Molecular interactions, pathways and networks', 'uri': 'http://edamontology.org/topic_0602'}, {'term': 'DNA polymorphism', 'uri': 'http://edamontology.org/topic_2885'}, {'term': 'Literature and language', 'uri': 'http://edamontology.org/topic_3068'}, {'term': 'Pathology', 'uri': 'http://edamontology.org/topic_0634'}]	[]	[]
cargo	Portal that uses widgets to allow users to mine literature using iHOP, retrieve disease information from OMIM, visualize 3D SNPs, query protein interactions, and view summarized gene annotation information for cancer related genes in human.	['Web application']	[{'term': 'Molecular interactions, pathways and networks', 'uri': 'http://edamontology.org/topic_0602'}, {'term': 'Oncology', 'uri': 'http://edamontology.org/topic_2640'}, {'term': 'Pathology', 'uri': 'http://edamontology.org/topic_0634'}, {'term': 'Natural language processing', 'uri': 'http://edamontology.org/topic_0218'}, {'term': 'Humans', 'uri': 'http://edamontology.org/topic_2815'}]	[]	[]
yeast metaboliner	Yeast MetaboliNER is a tool to automatically identify metabolite names in the literature, and associate structures where possible, to define the reported yeast metabolome.	['Web application']	[{'term': 'Small molecules', 'uri': 'http://edamontology.org/topic_0154'}, {'term': 'Metabolomics', 'uri': 'http://edamontology.org/topic_3172'}, {'term': 'Natural language processing', 'uri': 'http://edamontology.org/topic_0218'}, {'term': 'Literature and language', 'uri': 'http://edamontology.org/topic_3068'}]	[]	[]
typeinfo	A prototype for a mechanism for specifying the types of parameters and the return value for an R function.	['Command-line tool', 'Library']	[{'term': 'Workflows', 'uri': 'http://edamontology.org/topic_0769'}]	[]	[]
pombase	Comprehensive online database for fission yeast. Contains annotation of genomic sequence and features, comprehensive manual literature curation, genome-wide data sets, and supports sophisticated user-defined queries.	['Database portal']	[{'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}, {'term': 'Model organisms', 'uri': 'http://edamontology.org/topic_0621'}, {'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}, {'term': 'Mapping', 'uri': 'http://edamontology.org/topic_0102'}, {'term': 'Sequence analysis', 'uri': 'http://edamontology.org/topic_0080'}]	[]	[]
drosophila dnase i footprint database	Database of transcription factor binding sites created from systematic literature curation and genome annotation of DNase I footprints for Drosophila.	['Database portal']	[{'term': 'Transcription factors and regulatory sites', 'uri': 'http://edamontology.org/topic_0749'}, {'term': 'Gene expression', 'uri': 'http://edamontology.org/topic_0203'}, {'term': 'DNA binding sites', 'uri': 'http://edamontology.org/topic_3125'}, {'term': 'Nucleic acid sites, features and motifs', 'uri': 'http://edamontology.org/topic_3511'}]	[]	[]
pubtator	Web server for text based mining to assist biocuration.	['Web application']	[{'term': 'Natural language processing', 'uri': 'http://edamontology.org/topic_0218'}, {'term': 'Data mining', 'uri': 'http://edamontology.org/topic_3473'}, {'term': 'Structure analysis', 'uri': 'http://edamontology.org/topic_0081'}, {'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}]	[]	[]
hubmed	This tool uses information from PubMed's database, provided by the NCBI through the EUtils web service, to produce a search interface focused on browsing, organising and gathering information from the biomedical literature.	['Web application']	[{'term': 'Literature and language', 'uri': 'http://edamontology.org/topic_3068'}, {'term': 'Medicine', 'uri': 'http://edamontology.org/topic_3303'}, {'term': 'Natural language processing', 'uri': 'http://edamontology.org/topic_0218'}, {'term': 'Biomedical science', 'uri': 'http://edamontology.org/topic_3344'}]	[]	[]
sci.ai	"sci.AI is a free platform that “understands” research papers and “explains” them to analytics and search algorithms.  

The platform takes all biomedical papers, trials, and projects and interlinks research findings in a semantic graph. Then, it mimics human reasoning to return discovered pathways and support research"	['Web application']	[{'term': 'Biology', 'uri': 'http://edamontology.org/topic_3070'}, {'term': 'Biomedical science', 'uri': 'http://edamontology.org/topic_3344'}, {'term': 'Medicine', 'uri': 'http://edamontology.org/topic_3303'}, {'term': 'Biotechnology', 'uri': 'http://edamontology.org/topic_3297'}]	[{'data': {'term': 'text data', 'uri': 'http://edamontology.org/data_2526'}}]	[{'data': {'term': 'text data', 'uri': 'http://edamontology.org/data_2526'}}]
acela	Tool that aims to reduce the human effort required to produce a gold standard corpus of named entity (NE) annotations.	['Web application']	[{'term': 'Machine learning', 'uri': 'http://edamontology.org/topic_3474'}, {'term': 'Human biology', 'uri': 'http://edamontology.org/topic_2815'}, {'term': 'Natural language processing', 'uri': 'http://edamontology.org/topic_0218'}, {'term': 'Ontology and terminology', 'uri': 'http://edamontology.org/topic_0089'}, {'term': 'Molecular interactions, pathways and networks', 'uri': 'http://edamontology.org/topic_0602'}]	[]	[]
extract	EXTRACT identifies genes/proteins, chemical compounds, organisms, environments, tissues, diseases, phenotypes and Gene Ontology terms mentioned in a given piece of text and maps them to their corresponding ontology/taxonomy entries.	['Web API', 'Web application', 'Web service']	[{'term': 'Natural language processing', 'uri': 'http://edamontology.org/topic_0218'}]	[{'data': {'term': 'text', 'uri': 'http://edamontology.org/data_3671'}}]	[{'data': {'term': 'text', 'uri': 'http://edamontology.org/data_3671'}}]
charprotdb	Curated database of biochemically characterized proteins. The initial data set was collected through manual literature curation, and has been expanded by importing selected records from publicly available protein collections. Annotations include gene name, symbol and various controlled vocabulary terms, including Gene Ontology terms, Enzyme Commission number and TransportDB accession.	['Database portal']	[{'term': 'Ontology and terminology', 'uri': 'http://edamontology.org/topic_0089'}, {'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}, {'term': 'Enzymes', 'uri': 'http://edamontology.org/topic_0821'}, {'term': 'Proteins', 'uri': 'http://edamontology.org/topic_0078'}]	[]	[]
ideal	Collection of experimentally verified intrinsically disordered proteins (IDPs) or intrinsically disordered regions (IDRs). Manually curated annotations on IDPs in locations, structures, and functional sites such as protein binding regions and posttranslational modification sites.	['Database portal']	[{'term': 'Protein modifications', 'uri': 'http://edamontology.org/topic_0601'}, {'term': 'Protein disordered structure', 'uri': 'http://edamontology.org/topic_3538'}, {'term': 'Protein folds and structural domains', 'uri': 'http://edamontology.org/topic_0736'}, {'term': 'Proteins', 'uri': 'http://edamontology.org/topic_0078'}, {'term': 'Protein binding sites', 'uri': 'http://edamontology.org/topic_3534'}]	[]	[]
biolit	Web sever resource that integrates scientific publications with existing biological databases. To perform this link, it searches the full text of the article for metadata such as database identifiers and ontology terms.	['Web application']	[{'term': 'Ontology and terminology', 'uri': 'http://edamontology.org/topic_0089'}, {'term': 'Proteins', 'uri': 'http://edamontology.org/topic_0078'}]	[]	[]
gogene	Performs high-throughput text mining to complement annotation of genes. It supports search for genes in PubMed, EntrezGene and BLAST.	['Web application']	[{'term': 'Natural language processing', 'uri': 'http://edamontology.org/topic_0218'}]	[]	[]
litminer	Literature data mining tool that is based on the annotation of key terms in article abstracts followed by statistical co-citation analysis of annotated key terms in order to predict relationships between genes, compounds, diseases and phenotypes, and tissues and organs.	['Web application']	[{'term': 'Natural language processing', 'uri': 'http://edamontology.org/topic_0218'}, {'term': 'Genotype and phenotype', 'uri': 'http://edamontology.org/topic_0625'}, {'term': 'Model organisms', 'uri': 'http://edamontology.org/topic_0621'}, {'term': 'Pathology', 'uri': 'http://edamontology.org/topic_0634'}, {'term': 'Gene expression', 'uri': 'http://edamontology.org/topic_0203'}]	[]	[]
