name	description	type	topic	input	output
frogs_preprocess	Denoising and dereplication in metagenomic analysis.	['Web application']	[{'term': 'Metagenomics', 'uri': 'http://edamontology.org/topic_3174'}, {'term': 'PCR experiment', 'uri': 'http://edamontology.org/topic_3519'}, {'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[{'data': {'term': 'data', 'uri': 'http://edamontology.org/data_0006'}, 'format': {'term': 'fastq', 'uri': 'http://edamontology.org/format_1930'}}]	[{'data': {'term': 'data', 'uri': 'http://edamontology.org/data_0006'}, 'format': {'term': 'fastq', 'uri': 'http://edamontology.org/format_1930'}}]
ngs_simulation	This tool simulates an Illumina run and provides plots of false positives and false negatives. It allows for a range of simulation parameters to be set.	['Web application']	[{'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Laboratory information management', 'uri': 'http://edamontology.org/topic_0607'}, {'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}]	[{'data': {'term': 'sequence alignment', 'uri': 'http://edamontology.org/data_0863'}, 'format': {'term': 'fasta', 'uri': 'http://edamontology.org/format_1929'}}]	[{'data': {'term': 'sequence alignment', 'uri': 'http://edamontology.org/data_0863'}, 'format': {'term': 'fasta', 'uri': 'http://edamontology.org/format_1929'}}]
solid_qual_stats	Creates quality statistics report for the given SOLiD quality score file.	['Web application']	[{'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[{'data': {'term': 'data', 'uri': 'http://edamontology.org/data_0006'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]	[{'data': {'term': 'data', 'uri': 'http://edamontology.org/data_0006'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]
fastqc_toolshed	Reports from FastQC with option for long reads.	['Web application']	[{'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}, {'term': 'Sequence analysis', 'uri': 'http://edamontology.org/topic_0080'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[{'data': {'term': 'data', 'uri': 'http://edamontology.org/data_0006'}, 'format': {'term': 'tsv', 'uri': 'http://edamontology.org/format_3475'}}]	[{'data': {'term': 'data', 'uri': 'http://edamontology.org/data_0006'}, 'format': {'term': 'tsv', 'uri': 'http://edamontology.org/format_3475'}}]
solid_qual_boxplot	Creates a boxplot graph for the quality scores in the library.	['Web application']	[{'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[{'data': {'term': 'data', 'uri': 'http://edamontology.org/data_0006'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]	[{'data': {'term': 'data', 'uri': 'http://edamontology.org/data_0006'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]
aggregate_scores_in_intervals	Such as phastCons, GERP, binCons, and others for a set of genomic intervals.	['Web application']	[{'term': 'Genomics', 'uri': 'http://edamontology.org/topic_0622'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Sequence analysis', 'uri': 'http://edamontology.org/topic_0080'}]	[{'data': {'term': 'annotation track', 'uri': 'http://edamontology.org/data_3002'}, 'format': {'term': 'wig', 'uri': 'http://edamontology.org/format_3005'}}]	[{'data': {'term': 'annotation track', 'uri': 'http://edamontology.org/data_3002'}, 'format': {'term': 'wig', 'uri': 'http://edamontology.org/format_3005'}}]
gdtools_validate	Validates whether the format of the input Genome Diff files is correct.	['Web application']	[{'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Genetic variation', 'uri': 'http://edamontology.org/topic_0199'}, {'term': 'Genomics', 'uri': 'http://edamontology.org/topic_0622'}]	[{'data': {'term': 'data', 'uri': 'http://edamontology.org/data_0006'}, 'format': {'term': 'tsv', 'uri': 'http://edamontology.org/format_3475'}}]	[{'data': {'term': 'data', 'uri': 'http://edamontology.org/data_0006'}, 'format': {'term': 'tsv', 'uri': 'http://edamontology.org/format_3475'}}]
fqcleaner	Mini workflow for preprocessing fastq files, it includes quality trimming, duplicate and artefacts filters for FASTQ read files.	['Web application']	[{'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Sequence analysis', 'uri': 'http://edamontology.org/topic_0080'}]	[{'data': {'term': 'sequence alignment', 'uri': 'http://edamontology.org/data_0863'}, 'format': {'term': 'fasta', 'uri': 'http://edamontology.org/format_1929'}}]	[{'data': {'term': 'sequence alignment', 'uri': 'http://edamontology.org/data_0863'}, 'format': {'term': 'fasta', 'uri': 'http://edamontology.org/format_1929'}}]
fqduplicate	Detect duplicate reads. Outputs a list of read names corresponding to reads already seen in the dataset with a better quality sum score (duplicates).	['Web application']	[{'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Nucleic acids', 'uri': 'http://edamontology.org/topic_0077'}, {'term': 'Sequence analysis', 'uri': 'http://edamontology.org/topic_0080'}]	[{'data': {'term': 'data', 'uri': 'http://edamontology.org/data_0006'}, 'format': {'term': 'fastq-sanger', 'uri': 'http://edamontology.org/format_1932'}}]	[{'data': {'term': 'data', 'uri': 'http://edamontology.org/data_0006'}, 'format': {'term': 'fastq-sanger', 'uri': 'http://edamontology.org/format_1932'}}]
fqquality	Output reads with low quality bases trimmed (at the extremities) or masked and/or with quality descreased to the minimum. Output an extra singlet dataset if paired-end data provided.	['Web application']	[{'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}, {'term': 'Sequence analysis', 'uri': 'http://edamontology.org/topic_0080'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[{'data': {'term': 'data', 'uri': 'http://edamontology.org/data_0006'}, 'format': {'term': 'fastq', 'uri': 'http://edamontology.org/format_1930'}}]	[{'data': {'term': 'data', 'uri': 'http://edamontology.org/data_0006'}, 'format': {'term': 'fastq', 'uri': 'http://edamontology.org/format_1930'}}]
qmsat	A powerful test that directly incorporates sequencing qualities in association tests with multiple rare variants. It allows for the adjustment of additional covariates and is robust towards the inclusion of noncausal variants and variants having effects with different magnitudes and directions. Furthermore, it can coherently account for missing genotypes and conjoin in a principled way individuals or variants sequenced at varying coverage depths.	['Script']	[{'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'GWAS study', 'uri': 'http://edamontology.org/topic_3517'}]	[]	[]
sickle	A  tool that uses sliding windows along with quality and length thresholds to determine when quality is sufficiently low to trim the 3'-end of reads and also determines when the quality is sufficiently high enough to trim the 5'-end of reads.	['Command-line tool']	[{'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[{'data': {'term': 'sequence', 'uri': 'http://edamontology.org/data_2044'}, 'format': {'term': 'fastq', 'uri': 'http://edamontology.org/format_1930'}}]	[{'data': {'term': 'sequence', 'uri': 'http://edamontology.org/data_2044'}, 'format': {'term': 'fastq', 'uri': 'http://edamontology.org/format_1930'}}]
lucy	A program for DNA sequence quality trimming and vector removal. Its purpose is to process DNA sequence data acquired from DNA sequencers to prepare the data for downstream processing applications such as genome assembly.	['Command-line tool']	[{'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[{'data': {'term': 'dna sequence (raw)', 'uri': 'http://edamontology.org/data_3497'}}]	[{'data': {'term': 'dna sequence (raw)', 'uri': 'http://edamontology.org/data_3497'}}]
seqassist	Valuable “assistant” to a broad range of investigators who conduct genome re-sequencing, RNA-Seq, or de novo genome sequencing and assembly experiments. It takes NGS-generated FASTQ files as the input, employs the BWA-MEM aligner for sequence alignment, and aims to provide a quick overview and basic statistics of NGS data.	['Command-line tool']	[{'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[]	[]
sabre	A tool that will demultiplex barcoded reads into separate files. It will work on both single-end and paired-end data in fastq format. It simply compares the provided barcodes with each read and separates the read into its appropriate barcode file, after stripping the barcode from the read (and also stripping the quality values of the barcode bases). If a read does not have a recognized barcode, then it is put into the unknown file.	['Command-line tool']	[{'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Sequence analysis', 'uri': 'http://edamontology.org/topic_0080'}]	[]	[]
ngs-qc generator	Comparative analysis between ChIP-seq and other enrichment-related NGS datasets requires prior characterization of their degree of technical similarity. The Galaxy tool NGS-QC Generator is a computational-based approach that infers quality indicators from the distribution of sequenced reads associated to a particular NGS profile. Such information is then used for comparative purposes and for defining strategies to improve the quality of sample-derived datasets.	['Web application']	[{'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'ChIP-seq', 'uri': 'http://edamontology.org/topic_3169'}]	[]	[]
cutadapt 1.12	Cutadapt finds and removes adapter sequences, primers, poly-A tails and other types of unwanted sequence from your high-throughput sequencing reads.	['Command-line tool', 'Plug-in']	[{'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[]	[]
stattarget	An easy to use tool provide a graphical user interface for quality control based shift signal correction, integration of metabolomic data from multi-batch experiments, and the comprehensive statistic analysis in non-targeted or targeted metabolomics.	['Command-line tool', 'Library']	[{'term': 'Proteomics experiment', 'uri': 'http://edamontology.org/topic_3520'}, {'term': 'Metabolomics', 'uri': 'http://edamontology.org/topic_3172'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[]	[]
msmseda	Exploratory data analysis to assess the quality of a set of LC-MS/MS experiments, and visualize de influence of the involved factors.	['Command-line tool', 'Library']	[{'term': 'Proteomics', 'uri': 'http://edamontology.org/topic_0121'}, {'term': 'Proteomics experiment', 'uri': 'http://edamontology.org/topic_3520'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Data visualisation', 'uri': 'http://edamontology.org/topic_0092'}, {'term': 'Data architecture, analysis and design', 'uri': 'http://edamontology.org/topic_3365'}]	[{'data': {'term': 'mass spectrometry data', 'uri': 'http://edamontology.org/data_2536'}, 'format': {'term': 'mass spectrometry data format', 'uri': 'http://edamontology.org/format_3245'}}]	[{'data': {'term': 'mass spectrometry data', 'uri': 'http://edamontology.org/data_2536'}, 'format': {'term': 'mass spectrometry data format', 'uri': 'http://edamontology.org/format_3245'}}]
msmstests	Statistical tests for label-free LC-MS/MS data by spectral counts, to discover differentially expressed proteins between two biological conditions. Three tests are available: Poisson GLM regression, quasi-likelihood GLM regression, and the negative binomial of the edgeR package.The three models admit blocking factors to control for nuissance variables.	['Command-line tool', 'Library']	[{'term': 'Proteomics', 'uri': 'http://edamontology.org/topic_0121'}, {'term': 'Proteomics experiment', 'uri': 'http://edamontology.org/topic_3520'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Data visualisation', 'uri': 'http://edamontology.org/topic_0092'}, {'term': 'Data architecture, analysis and design', 'uri': 'http://edamontology.org/topic_3365'}]	[{'data': {'term': 'mass spectrometry data', 'uri': 'http://edamontology.org/data_2536'}, 'format': {'term': 'mass spectrometry data format', 'uri': 'http://edamontology.org/format_3245'}}]	[{'data': {'term': 'mass spectrometry data', 'uri': 'http://edamontology.org/data_2536'}, 'format': {'term': 'mass spectrometry data format', 'uri': 'http://edamontology.org/format_3245'}}]
plier	The Probe Logarithmic Error Intensity Estimate method produces an improved signal by accounting for experimentally observed patterns in probe behavior and handling error at the appropriately at low and high signal values.	['Command-line tool', 'Library']	[{'term': 'Microarray experiment', 'uri': 'http://edamontology.org/topic_3518'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Proteomics', 'uri': 'http://edamontology.org/topic_0121'}]	[{'data': {'term': 'raw microarray data', 'uri': 'http://edamontology.org/data_3110'}, 'format': {'term': 'dat', 'uri': 'http://edamontology.org/format_1637'}}]	[{'data': {'term': 'raw microarray data', 'uri': 'http://edamontology.org/data_3110'}, 'format': {'term': 'dat', 'uri': 'http://edamontology.org/format_1637'}}]
qcmetrics	The package provides a framework for generic quality control of data. It permits to create, manage and visualise individual or sets of quality control metrics and generate quality control reports in various formats.	['Command-line tool', 'Library']	[{'term': 'Bioinformatics', 'uri': 'http://edamontology.org/topic_0091'}, {'term': 'Proteomics experiment', 'uri': 'http://edamontology.org/topic_3520'}, {'term': 'Proteomics', 'uri': 'http://edamontology.org/topic_0121'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Data visualisation', 'uri': 'http://edamontology.org/topic_0092'}, {'term': 'Quality affairs', 'uri': 'http://edamontology.org/topic_3393'}, {'term': 'Genetics', 'uri': 'http://edamontology.org/topic_3053'}, {'term': 'Genomics', 'uri': 'http://edamontology.org/topic_0622'}]	[{'data': {'term': 'experimental measurement', 'uri': 'http://edamontology.org/data_3108'}, 'format': {'term': 'matrix format', 'uri': 'http://edamontology.org/format_3033'}}]	[{'data': {'term': 'experimental measurement', 'uri': 'http://edamontology.org/data_3108'}, 'format': {'term': 'matrix format', 'uri': 'http://edamontology.org/format_3033'}}]
doubletdetection	Detection of doublets (technical errors) in single-cell RNA-seq count matrices.	['Library']	[{'term': 'Transcriptomics', 'uri': 'http://edamontology.org/topic_3308'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[{'data': {'term': 'gene expression matrix', 'uri': 'http://edamontology.org/data_3112'}, 'format': {'term': 'tsv', 'uri': 'http://edamontology.org/format_3475'}}]	[{'data': {'term': 'gene expression matrix', 'uri': 'http://edamontology.org/data_3112'}, 'format': {'term': 'tsv', 'uri': 'http://edamontology.org/format_3475'}}]
adjustpkl	A tool for adjusting mass spectrometry peaks in PKL file. User can decide whether to shift all spectra or just a single one of the file.	['Desktop application']	[{'term': 'Proteomics experiment', 'uri': 'http://edamontology.org/topic_3520'}, {'term': 'Data visualisation', 'uri': 'http://edamontology.org/topic_0092'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[{'data': {'term': 'peptide mass fingerprint', 'uri': 'http://edamontology.org/data_0944'}, 'format': {'term': 'pkl', 'uri': 'http://edamontology.org/format_3653'}}]	[{'data': {'term': 'peptide mass fingerprint', 'uri': 'http://edamontology.org/data_0944'}, 'format': {'term': 'pkl', 'uri': 'http://edamontology.org/format_3653'}}]
fp-lims	"FP-LIMS is a LIMS solution specialized on mass spectroscopy measurement equipment. Primary  compatible device manufacturers include: Spectro / Ametek,Agilent Technologies,Analytik Jena AG,Bruker,Hitachi / Oxford Instruments,Horiba Jobin Yvon GmbH,Malvern Panalytical,Microtrac GmbH,OBLF,PerkinElmer,Thermo Fisher,Zwick.


FP-LIMS was first released in 1993. Its first version was based on spectroscopy-giant Spectro's(Ametek) in-house Laboratory data management solution. Its primarily used in metallurgy & foundry QM-laboratories where it is used for audit-trailing, certification, managing the passing of data from devices to an immutable data-store as well as upwards to systems such as the SAP QM module.
FP-LIMS was formerly distributed as [DIA]/DIA2000/DIAPLUS."	['Desktop application']	[{'term': 'Laboratory information management', 'uri': 'http://edamontology.org/topic_0607'}, {'term': 'Informatics', 'uri': 'http://edamontology.org/topic_0605'}, {'term': 'Data acquisition', 'uri': 'http://edamontology.org/topic_3077'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[]	[]
misfinder	Tool that aims to identify the assembly errors with high accuracy in an unbiased way and correct these errors at their mis-assembled positions to improve the assembly accuracy for downstream analysis.	['Command-line tool']	[{'term': 'Sequence assembly', 'uri': 'http://edamontology.org/topic_0196'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Sequence analysis', 'uri': 'http://edamontology.org/topic_0080'}]	[]	[]
tagdust	TagDust, a program identifying artifactual sequences in large sequencing runs. Given a user-defined cutoff for the false discovery rate (FDR), TagDust identifies all reads explainable by combinations and partial matches to known sequences used during library preparation.	['Command-line tool']	[{'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[]	[]
fastqc	This tool aims to provide a QC report which can spot problems or biases which originate either in the sequencer or in the starting library material. It can be run in one of two modes. It can either run as a stand alone interactive application for the immediate analysis of small numbers of FastQ files, or it can be run in a non-interactive mode where it would be suitable for integrating into a larger analysis pipeline for the systematic processing of large numbers of files.	['Command-line tool', 'Desktop application']	[{'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Sequence analysis', 'uri': 'http://edamontology.org/topic_0080'}]	[{'data': {'term': 'raw sequence', 'uri': 'http://edamontology.org/data_0848'}, 'format': {'term': 'bam', 'uri': 'http://edamontology.org/format_2572'}}]	[{'data': {'term': 'raw sequence', 'uri': 'http://edamontology.org/data_0848'}, 'format': {'term': 'bam', 'uri': 'http://edamontology.org/format_2572'}}]
prcbench	The package provides a testing workbench for evaluating precision-recall curves under various conditions in R.	['Command-line tool']	[{'term': 'Statistics and probability', 'uri': 'http://edamontology.org/topic_2269'}, {'term': 'Laboratory information management', 'uri': 'http://edamontology.org/topic_0607'}, {'term': 'Data mining', 'uri': 'http://edamontology.org/topic_3473'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[]	[]
enmix	This package provides an efficient data pre-processing tool designed to reduce background noise and improve signal for DNA methylation estimation from Illumina Methylation BeadChip array measurements. It is a model based background correction method that can significantly improve accuracy and reproducibility of methylation measures.	['Command-line tool', 'Library']	[{'term': 'Epigenetics', 'uri': 'http://edamontology.org/topic_3295'}, {'term': 'Microarray experiment', 'uri': 'http://edamontology.org/topic_3518'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[{'data': {'term': 'microarray hybridisation data', 'uri': 'http://edamontology.org/data_3117'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]	[{'data': {'term': 'microarray hybridisation data', 'uri': 'http://edamontology.org/data_3117'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]
harman	PCA and constrained optimisation based technique that maximises the removal of batch effects from datasets, with the constraint that the probability of overcorrection (i.e. removing genuine biological signal along with batch noise) is kept to a fraction which is set by the end-user.	['Command-line tool', 'Library']	[{'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Statistics and probability', 'uri': 'http://edamontology.org/topic_2269'}]	[]	[]
batchqc	Sequencing and microarray samples often are collected or processed in multiple batches or at different times. This can produce technical biases that can lead to incorrect results. This is a software tool that streamlines batch preprocessing and evaluation by providing interactive diagnostics, visualizations, and statistical analyses to explore the extent to which batch variation impacts the data. Its diagnostics help determine if batch adjustment is needed, and how correction should be applied.	['Command-line tool', 'Library']	[{'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}, {'term': 'Microarray experiment', 'uri': 'http://edamontology.org/topic_3518'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}]	[]	[]
mircomp	Based on a large miRNA dilution study, this package provides tools to read in the raw amplification data and use these data to assess the performance of methods that estimate expression from the amplification curves.	['Command-line tool', 'Library']	[{'term': 'Functional, regulatory and non-coding RNA', 'uri': 'http://edamontology.org/topic_0659'}, {'term': 'PCR experiment', 'uri': 'http://edamontology.org/topic_3519'}, {'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Microarray experiment', 'uri': 'http://edamontology.org/topic_3518'}]	[{'data': {'term': 'processed microarray data', 'uri': 'http://edamontology.org/data_3111'}, 'format': {'term': 'matrix format', 'uri': 'http://edamontology.org/format_3033'}}]	[{'data': {'term': 'processed microarray data', 'uri': 'http://edamontology.org/data_3111'}, 'format': {'term': 'matrix format', 'uri': 'http://edamontology.org/format_3033'}}]
meshr	A set of annotation maps describing the entire MeSH assembled using data from MeSH.	['Command-line tool', 'Library']	[{'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Medical informatics', 'uri': 'http://edamontology.org/topic_3063'}]	[{'data': {'term': 'ontology', 'uri': 'http://edamontology.org/data_0582'}, 'format': {'term': 'ontology format', 'uri': 'http://edamontology.org/format_2195'}}]	[{'data': {'term': 'ontology', 'uri': 'http://edamontology.org/data_0582'}, 'format': {'term': 'ontology format', 'uri': 'http://edamontology.org/format_2195'}}]
dose	This package implements five methods proposed by Resnik, Schlicker, Jiang, Lin and Wang respectively for measuring semantic similarities among DO terms and gene products. Enrichment analyses including hypergeometric model and gene set enrichment analysis are also implemented for discovering disease associations of high-throughput biological data.	['Command-line tool', 'Library']	[{'term': 'Data quality management', 'uri': 'http://edamontology.org/topic_3572'}, {'term': 'Medical informatics', 'uri': 'http://edamontology.org/topic_3063'}]	[{'data': {'term': 'gene expression data', 'uri': 'http://edamontology.org/data_2603'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]	[{'data': {'term': 'gene expression data', 'uri': 'http://edamontology.org/data_2603'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]
