name	description	type	topic	input	output
idhs-dasts	"identifying DNase I hypersensitive sites based on LASSO and stacking learning.

Enter the query DNA sequences in FASTA format (Example):."	['Web service']	[{'term': 'DNA', 'uri': 'http://edamontology.org/topic_0654'}, {'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}, {'term': 'Mathematics', 'uri': 'http://edamontology.org/topic_3315'}]	[]	[]
bedtk	Bedtk is a set of simple tools to process BED files. It so far implements intersection, subtraction, sorting, merging and computing the breadth of coverage.	[]	[]	[]	[]
pyrice	PyRice is an API to access some Rice public databases at the same time with consistent output. PyRice design is modular and implements a smart query system which fits the computing resources to optimize the query speed.	[]	[{'term': 'Plant biology', 'uri': 'http://edamontology.org/topic_0780'}, {'term': 'Biological databases', 'uri': 'http://edamontology.org/topic_3071'}, {'term': 'Gene expression', 'uri': 'http://edamontology.org/topic_0203'}]	[]	[]
hpastainr	"A Bioconductor and Shiny app to query protein expression patterns in the Human Protein Atlas.

HPAStainR package to be submitted to Bioconductor.

HPAStain.R is an R package/Shiny app used to query the Human Protein Atlas for staining data. The purpose of this tool is to test if a list of proteins/genes is associated with a certain cell type in a HPA tested tissue. E.g. you have a list of protein coding genes from a differential expression single cell analysis and want to see if these proteins are associated with a known cell type. Instead of querying HPA multiple times you can load your list in HPAStainR which will return a ranked table of the cell types with the most protein staining."	['Web service']	[{'term': 'Protein expression', 'uri': 'http://edamontology.org/topic_0108'}, {'term': 'Gene expression', 'uri': 'http://edamontology.org/topic_0203'}, {'term': 'Genotype and phenotype', 'uri': 'http://edamontology.org/topic_0625'}, {'term': 'Cell biology', 'uri': 'http://edamontology.org/topic_2229'}, {'term': 'Proteomics', 'uri': 'http://edamontology.org/topic_0121'}]	[]	[]
harp	"A database of structural impacts of systematic missense mutations in drug targets of <i>Mycobacterium leprae</i>.

Last updated on September 22, 2020.

HARP - A Web Resource for Predicted Structural Impacts of Anti-microbial Resistance Mutations in Leprosy.

HARP (a database of Hansen's Disease Antimicrobial Resistance Profiles) is an integrated web-resource with predicted structural implications of systematic mis-sense mutations in known drug targets of Mycobacterium leprae."	['Web application']	[{'term': 'Small molecules', 'uri': 'http://edamontology.org/topic_0154'}, {'term': 'Genetic variation', 'uri': 'http://edamontology.org/topic_0199'}, {'term': 'Protein folding, stability and design', 'uri': 'http://edamontology.org/topic_0130'}, {'term': 'Molecular modelling', 'uri': 'http://edamontology.org/topic_2275'}, {'term': 'Nucleic acid structure analysis', 'uri': 'http://edamontology.org/topic_0097'}]	[]	[]
hamap_sparql	"Portable annotation pipeline for genomes and proteomes.

HAMAP is a system for the classification and annotation of protein sequences. It consists of a collection of expert-curated protein family signatures and rules that specify annotations that apply to family members. HAMAP was originally developed by the Swiss-Prot group to help curators annotate UniProtKB/Swiss-Prot records and was subsequently made available to external users via the HAMAP-Scan web service. HAMAP signatures are also integrated into InterPro and the HAMAP rules into UniRule, the core part of the UniProt automatic annotation pipeline."	['Web application']	[{'term': 'Sequence analysis', 'uri': 'http://edamontology.org/topic_0080'}, {'term': 'Proteomics', 'uri': 'http://edamontology.org/topic_0121'}, {'term': 'Gene and protein families', 'uri': 'http://edamontology.org/topic_0623'}, {'term': 'Workflows', 'uri': 'http://edamontology.org/topic_0769'}, {'term': 'Gene expression', 'uri': 'http://edamontology.org/topic_0203'}]	[]	[]
gwas-vcf	"The variant call format provides efficient and robust storage of GWAS summary statistics.

VCF vs plain text GWAS storage formats."	['Web application', 'Database portal']	[{'term': 'GWAS study', 'uri': 'http://edamontology.org/topic_3517'}, {'term': 'Computer science', 'uri': 'http://edamontology.org/topic_3316'}, {'term': 'Workflows', 'uri': 'http://edamontology.org/topic_0769'}, {'term': 'Genotype and phenotype', 'uri': 'http://edamontology.org/topic_0625'}, {'term': 'DNA polymorphism', 'uri': 'http://edamontology.org/topic_2885'}]	[]	[]
avian immunome db	Avian Immunome DB is a user-friendly interface for extracting genetic information about the avian immune system. The avian immune system is characterised by a cascade of complex biological processes underlaid by more than 1000 different genes.	['Database portal']	[{'term': 'Immunology', 'uri': 'http://edamontology.org/topic_0804'}, {'term': 'Gene transcripts', 'uri': 'http://edamontology.org/topic_3512'}, {'term': 'Gene expression', 'uri': 'http://edamontology.org/topic_0203'}, {'term': 'Ontology and terminology', 'uri': 'http://edamontology.org/topic_0089'}, {'term': 'Small molecules', 'uri': 'http://edamontology.org/topic_0154'}]	[]	[]
psi-mouse	"Predicting Mouse Pseudouridine Sites From Sequence and Genome-Derived Features.

Pseudouridine (Ψ) is the first discovered and the most abundant RNA modification that has been widely study in the past decades.

Experimental-validated mouse Ψ Sites.

High-accuracy predictor for mouse Ψ site identification."	[]	[{'term': 'Gene transcripts', 'uri': 'http://edamontology.org/topic_3512'}, {'term': 'RNA splicing', 'uri': 'http://edamontology.org/topic_3320'}, {'term': 'Functional, regulatory and non-coding RNA', 'uri': 'http://edamontology.org/topic_0659'}, {'term': 'Transcriptomics', 'uri': 'http://edamontology.org/topic_3308'}, {'term': 'DNA binding sites', 'uri': 'http://edamontology.org/topic_3125'}]	[]	[]
protrack	"An Interactive Multi-Omics Data Browser for Proteogenomic Studies.

The Clinical Proteomic Tumor Analysis Consortium (CPTAC) initiative has generated extensive multi-omics data resources of deep proteogenomic profiles for multiple cancer types. To enable the broader community of biological and medical researchers to intuitively query, explore, and download data and analysis results from various CPTAC projects, we built a prototype user-friendly web application called “ProTrack” with the CPTAC clear cell renal cell carcinoma (ccRCC) data set ( http: ccrcc.cptac-data-view.org ). Here we describe the salient features of this application which provides a dynamic, comprehensive, and granular visualization of the rich proteogenomic data. Statement of Significance The CPTAC initiative ( https: proteomics.cancer.gov ) has generated multi-omics data for multiple cancer types to understand the proteogenomic aberrations of these malignancies"	[]	[{'term': 'Proteogenomics', 'uri': 'http://edamontology.org/topic_3922'}, {'term': 'Proteomics', 'uri': 'http://edamontology.org/topic_0121'}, {'term': 'Exome sequencing', 'uri': 'http://edamontology.org/topic_3676'}, {'term': 'Oncology', 'uri': 'http://edamontology.org/topic_2640'}, {'term': 'Epigenomics', 'uri': 'http://edamontology.org/topic_3173'}]	[]	[]
atav	"ATAV is a comprehensive platform for population-scale genomic analyses.
ATAV stores variant and per site coverage data for all samples in a centralized database, which is efficiently queried by ATAV to support diagnostic analyses for trios and singletons, as well as rare-variant collapsing analyses for finding disease associations in complex diseases."	['Database portal', 'Web API']	[{'term': 'Genotype and phenotype', 'uri': 'http://edamontology.org/topic_0625'}, {'term': 'Genomics', 'uri': 'http://edamontology.org/topic_0622'}, {'term': 'Exome sequencing', 'uri': 'http://edamontology.org/topic_3676'}, {'term': 'Gene expression', 'uri': 'http://edamontology.org/topic_0203'}, {'term': 'Mapping', 'uri': 'http://edamontology.org/topic_0102'}]	[]	[]
ares-gt	ARES-GT is a python script that identify CRISPR targets in query sequences (in FASTA format) and can also identify CRISPR targets matching multiple genes. Several online CRISPR tools exists with very good performance, however only a set of availables genomes can be selected (in some cases only a few, though in some tools more than 1500 can be selected) but none of them can identify sequences to be able to target multiple genes. This work usually needs manual (an slow) evaluation of alignments and offtargets.	['Command-line tool']	[{'term': 'Genetic variation', 'uri': 'http://edamontology.org/topic_0199'}, {'term': 'RNA', 'uri': 'http://edamontology.org/topic_0099'}, {'term': 'Genetic engineering', 'uri': 'http://edamontology.org/topic_3912'}, {'term': 'Sequence assembly', 'uri': 'http://edamontology.org/topic_0196'}, {'term': 'Gene expression', 'uri': 'http://edamontology.org/topic_0203'}]	[]	[]
pronetview-ccrcc	"A web-based portal to interactively explore clear cell renal cell carcinoma proteogenomics networks.

an interactive WebGL visualizer of 3D Networks.

NCI supported Clinical Proteomic Tumor Analysis Consortium (CPTAC), is a comprehensive and coordinated effort to accelerate the understanding of the molecular basis of cancer through the application of large-scale proteome (proteins) and genome (DNA and RNA) analysis technologies to different cancer types. CPTAC is composed of expertise in proteomics, genomics, cancer biology, oncology, and clinical chemistry, while creating open community resources that are widely used by the cancer community.

This page provides visualization of the networks estimated based on proteogenomic data from CPTAC-CCRCC discovery project. For more information, visit the CPTAC-CCRCC data portal.

Co-expression network was constructed based on phospho-peptide data of 103 Clear Cell Renal Cell Carcinoma (ccRCC) samples."	[]	[{'term': 'Proteogenomics', 'uri': 'http://edamontology.org/topic_3922'}, {'term': 'Oncology', 'uri': 'http://edamontology.org/topic_2640'}, {'term': 'Proteomics', 'uri': 'http://edamontology.org/topic_0121'}, {'term': 'Molecular interactions, pathways and networks', 'uri': 'http://edamontology.org/topic_0602'}, {'term': 'Cell biology', 'uri': 'http://edamontology.org/topic_2229'}]	[]	[]
profkin	"A Comprehensive Web Server for Structure-based Kinase Selectivity Profiling.

Kinase profiling is an efficient strategy for kinase inhibitor discovery, polypharmacological drug discovery and drug repositioning. A variety of methods have been established for kinase profiling, of which the combined mode of experimental and computational approaches is attractive, particularly in the early drug discovery. With the increasing number of kinase-inhibitor complex structures, structure-based kinase profiling is of great interest. To fully exploit the potential of structure-based kinase profiling in drug discovery and drug repositioning, we developed a versatile web server, termed ProfKin, for structure-based kinase profiling for small molecules of interest, which is established based on an in-house comprehensive structural database (KinLigDB) of manually curated kinase-ligand complex structures and associated information."	[]	[{'term': 'Drug discovery', 'uri': 'http://edamontology.org/topic_3336'}, {'term': 'Small molecules', 'uri': 'http://edamontology.org/topic_0154'}, {'term': 'Molecular modelling', 'uri': 'http://edamontology.org/topic_2275'}, {'term': 'Phylogenetics', 'uri': 'http://edamontology.org/topic_3293'}, {'term': 'Pharmacology', 'uri': 'http://edamontology.org/topic_0202'}]	[]	[]
prodmx	"Rapid query and analysis of protein functional domain based on compressed sparse matrices.

ProdMX : Protein Functional Domain based on Compressed Sparse Matrices.

ProdMX is a tool with user-friendly utilities developed to facilitate high-throughput analysis of protein functional domains and domain architectures. The ProdMX employs a compressed sparse matrix algorithm to reduce computational resources and time used to perform the matrix manipulation during functional domain analysis."	[]	[{'term': 'Protein folds and structural domains', 'uri': 'http://edamontology.org/topic_0736'}, {'term': 'Function analysis', 'uri': 'http://edamontology.org/topic_1775'}, {'term': 'Workflows', 'uri': 'http://edamontology.org/topic_0769'}, {'term': 'Gene expression', 'uri': 'http://edamontology.org/topic_0203'}]	[]	[]
geneva	"Mining transcriptomics and clinical data reveals ACE2 expression modulators and identifies cardiomyopathy as a risk factor for mortality in COVID-19 patients.

GENEVA allows you to identify RNA-sequencing datasets from the Gene Expression Omnibus (GEO) that contains conditions modulating a gene or a gene signature. See the Help page fore more detail."	['Web application']	[{'term': 'RNA-Seq', 'uri': 'http://edamontology.org/topic_3170'}, {'term': 'Gene expression', 'uri': 'http://edamontology.org/topic_0203'}, {'term': 'Infectious disease', 'uri': 'http://edamontology.org/topic_3324'}, {'term': 'Epigenetics', 'uri': 'http://edamontology.org/topic_3295'}, {'term': 'Cardiology', 'uri': 'http://edamontology.org/topic_3335'}]	[]	[]
g-root	"Global Root Traits (GRooT) Database.

Ready-to-use data by combining the expertise of root ecologist with data mobilization and curation.

Global Root Trait (GRooT) Database.

Our principal objective with GRooT is to contribute towards the inclusion of root traits in large-scale comparative studies and global models by offering standardized and curated data of key root traits."	['Library']	[{'term': 'Plant biology', 'uri': 'http://edamontology.org/topic_0780'}, {'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}, {'term': 'Phylogenetics', 'uri': 'http://edamontology.org/topic_3293'}, {'term': 'Agricultural science', 'uri': 'http://edamontology.org/topic_3810'}, {'term': 'Ecology', 'uri': 'http://edamontology.org/topic_0610'}]	[]	[]
greg	"GREG-studying transcriptional regulation using integrative graph databases.

Scripts related to GREG (Gene Regulation Graph Database) and its papers. Use GREG at: http://www.moralab.science/GREG/.

(The Gene Regulation Graph Database)."	['Web application']	[{'term': 'Functional, regulatory and non-coding RNA', 'uri': 'http://edamontology.org/topic_0659'}, {'term': 'Gene regulation', 'uri': 'http://edamontology.org/topic_0204'}, {'term': 'Transcription factors and regulatory sites', 'uri': 'http://edamontology.org/topic_0749'}, {'term': 'Molecular interactions, pathways and networks', 'uri': 'http://edamontology.org/topic_0602'}, {'term': 'DNA polymorphism', 'uri': 'http://edamontology.org/topic_2885'}]	[]	[]
gpsno	"The genetic and pharmacogenomic landscape of snoRNAs in human cancer.

G enetic and p harmacogenomic landscape of sno RNAs in cancer.

GPSno systematically investigated the impact of genetic variants and pharmacogenomics landscape of snoRNAs in multiple cancer types by using thousands of data from The Cancer Genome Atlas (TCGA)."	['Web application']	[{'term': 'Functional, regulatory and non-coding RNA', 'uri': 'http://edamontology.org/topic_0659'}, {'term': 'Pharmacogenomics', 'uri': 'http://edamontology.org/topic_0208'}, {'term': 'Oncology', 'uri': 'http://edamontology.org/topic_2640'}, {'term': 'Genotype and phenotype', 'uri': 'http://edamontology.org/topic_0625'}, {'term': 'RNA-Seq', 'uri': 'http://edamontology.org/topic_3170'}]	[]	[]
gpcr-pendb	"A database of protein sequences and derived features to facilitate prediction and classification of G protein-coupled receptors.

To analyze the sequence either upload a file with the sequences in FASTA format, or copy and paste the sequence(s) inside the text area below."	['Web application']	[{'term': 'Membrane and lipoproteins', 'uri': 'http://edamontology.org/topic_0820'}, {'term': 'Gene and protein families', 'uri': 'http://edamontology.org/topic_0623'}, {'term': 'Protein sites, features and motifs', 'uri': 'http://edamontology.org/topic_3510'}, {'term': 'Physiology', 'uri': 'http://edamontology.org/topic_3300'}, {'term': 'Small molecules', 'uri': 'http://edamontology.org/topic_0154'}]	[]	[]
ppai	"PPAI is a web server for predicting protein-aptamer interactions.

The interactions between proteins and aptamers are prevalent in organisms and play an important role in various life activities. Thanks to the rapid accumulation of protein-aptamer interaction data, it is very important and feasible to construct an accurate computational model to predict protein-aptamer interactions, which is benefit for understanding mechanisms of protein-aptamer interactions and improving aptamer-based therapies.

PPAI is a novel web-server to predict aptamers and protein-aptamer interactions with sequence features of proteins/aptamers and machine learning framework which integrated Adaboost and Random Forest. PPAI not only provides more accurate prediction functions, but also provides the protein aptamer information to the user for query."	[]	[{'term': 'Small molecules', 'uri': 'http://edamontology.org/topic_0154'}, {'term': 'Protein interactions', 'uri': 'http://edamontology.org/topic_0128'}, {'term': 'Machine learning', 'uri': 'http://edamontology.org/topic_3474'}, {'term': 'Functional, regulatory and non-coding RNA', 'uri': 'http://edamontology.org/topic_0659'}, {'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}]	[]	[]
pmparser	"pmparser enables one to easily create and maintain a relational database of data from PubMed/MEDLINE. pmparser can download the publicly available XML files, parse them, incorporate PubMed’s regular updates, and combine the data with the NIH Open Citation Collection. PMDB, our implementation of the database, is available to download on Zenodo. For a detailed description of pmparser and PMDB, check out the preprint.

The tar file contains a compressed dump of PMDB, which was created in PostgreSQL 12 using the pmparser R package."	[]	[{'term': 'Literature and language', 'uri': 'http://edamontology.org/topic_3068'}, {'term': 'Medicine', 'uri': 'http://edamontology.org/topic_3303'}, {'term': 'Biological databases', 'uri': 'http://edamontology.org/topic_3071'}]	[]	[]
plangexq	PlanGexQ is a user-friendly interactive tool for the curation and annotation of planarian morphologies and gene expression patterns in a centralized database. PlanGexQ allows any user to define reference morphologies using mathematical graphs and a drag-and-drop interface. Gene expression pattern images can be uploaded to the program and then registered into the reference morphologies. Annotations with terms from the planarian anatomy ontology are autommatically created by analyzing the gene expression patterns and their textual descriptions. PlanGexQ represents a complete methodology for centralizing with formal and annotated descriptions the morphologies and gene expression patterns of planarian worms.	[]	[{'term': 'Model organisms', 'uri': 'http://edamontology.org/topic_0621'}, {'term': 'Gene expression', 'uri': 'http://edamontology.org/topic_0203'}, {'term': 'Genotype and phenotype', 'uri': 'http://edamontology.org/topic_0625'}, {'term': 'Mathematics', 'uri': 'http://edamontology.org/topic_3315'}, {'term': 'Ontology and terminology', 'uri': 'http://edamontology.org/topic_0089'}]	[]	[]
phytebyte	"Identification of foods containing compounds with specific pharmacological properties.

Phytebyte is an extensible software framework used to train machine learning models to identify bioactive compounds found in food. The use case captured in 'run.py' is training models using known drug compounds that target a specific gene, and identifying plant compounds in FooDB that may behave similarly."	[]	[{'term': 'Pharmacology', 'uri': 'http://edamontology.org/topic_0202'}, {'term': 'Small molecules', 'uri': 'http://edamontology.org/topic_0154'}, {'term': 'Nutritional science', 'uri': 'http://edamontology.org/topic_3390'}, {'term': 'Compound libraries and screening', 'uri': 'http://edamontology.org/topic_3343'}, {'term': 'Public health and epidemiology', 'uri': 'http://edamontology.org/topic_3305'}]	[]	[]
phonbank	"Markedness and implicational relationships in phonological development.

Phon is a software program that supports the building of textual and phonological data corpora. While it was originally created to support the study of child language development, Phon can be used ...

PhonBank is the child phonology component of the TalkBank system. TalkBank is a system for sharing and studying conversational interactions. PhonBank is supported by grant RO1-HD051698 from NIH-NICHHD to Brian MacWhinney and Yvan Rose. PHON is designed and built by Yvan Rose and Greg Hedlund. Currently available materials include:.

Phon is a software program that supports the building of textual and phonological data corpora."	[]	[{'term': 'Biological databases', 'uri': 'http://edamontology.org/topic_3071'}, {'term': 'Gene expression', 'uri': 'http://edamontology.org/topic_0203'}, {'term': 'Literature and language', 'uri': 'http://edamontology.org/topic_3068'}]	[]	[]
phage commander	"Phage Commander is a software tool for rapid annotation of bacteriophage genomes using multiple programs.

A graphical utility for querying various gene prediction tools for FASTA formatted DNA sequences.

Phage Commander provides utilities to query various gene-encoding prediction tools and results in various formats."	[]	[{'term': 'Genomics', 'uri': 'http://edamontology.org/topic_0622'}, {'term': 'Proteomics experiment', 'uri': 'http://edamontology.org/topic_3520'}, {'term': 'Pathology', 'uri': 'http://edamontology.org/topic_0634'}]	[]	[]
pewo	"PEWO: ""Placement Evaluation WOrkflows"" a collection of workflows to benchmark phylogenetic placement.

Benchmark existing placement software and compare placement accuracy on different reference trees.

PEWO compiles a set of workflows dedicated to the evaluation of phylogenetic placement algorithms and their software implementation. It focuses on reporting placement accuracy under different conditions and associated computational costs."	[]	[{'term': 'Phylogenetics', 'uri': 'http://edamontology.org/topic_3293'}, {'term': 'Workflows', 'uri': 'http://edamontology.org/topic_0769'}, {'term': 'Taxonomy', 'uri': 'http://edamontology.org/topic_0637'}]	[]	[]
peryton	"Peryton is a manual collection of experimentally supported microbe-disease associations.

Peryton constitutes a novel resource of experimentally supported microbe-disease associations, currently hosting more than 7,900 entries linking 43 diseases and 1,396 microorganisms. Peryton’s content is exclusively sustained by manual curation of biomedical articles. Importantly, diseases and microorganisms are provided in a systematic, standardized manner using reference resources to create database dictionaries. Information about the experimental design, study cohorts and the applied high- or low-throughput techniques are meticulously annotated and catered to users."	[]	[{'term': 'Pathology', 'uri': 'http://edamontology.org/topic_0634'}, {'term': 'Cardiology', 'uri': 'http://edamontology.org/topic_3335'}, {'term': 'Microbial ecology', 'uri': 'http://edamontology.org/topic_3697'}, {'term': 'Literature and language', 'uri': 'http://edamontology.org/topic_3068'}, {'term': 'Gastroenterology', 'uri': 'http://edamontology.org/topic_3409'}]	[]	[]
gdbchembl	"ChEMBL-Likeness Score and Database GDBChEMBL.

GDBChEMBL is a library of 10 million chemical structures that was extracted from the exhaustively generated database GDB17. It was generated by scoring input SMILES structures by circular substructures shared with the reference database of known chemical compounds, ChEMBL v.24."	['Web application']	[{'term': 'Medicinal chemistry', 'uri': 'http://edamontology.org/topic_0209'}, {'term': 'Small molecules', 'uri': 'http://edamontology.org/topic_0154'}, {'term': 'Biochemistry', 'uri': 'http://edamontology.org/topic_3292'}, {'term': 'Computational chemistry', 'uri': 'http://edamontology.org/topic_3332'}, {'term': 'Cheminformatics', 'uri': 'http://edamontology.org/topic_2258'}]	[]	[]
gcanno	"a graph-based single cell type annotation method.

gCAnno-A tool for cell type annotation of single-cell transcriptome sequencing."	['Command-line tool']	[{'term': 'Cell biology', 'uri': 'http://edamontology.org/topic_2229'}, {'term': 'Transcriptomics', 'uri': 'http://edamontology.org/topic_3308'}, {'term': 'RNA-Seq', 'uri': 'http://edamontology.org/topic_3170'}, {'term': 'Zoology', 'uri': 'http://edamontology.org/topic_3500'}]	[]	[]
panomicon	Panomicon (formerly Toxygates) is a web application for user-friendly analysis of multi-omics data (presently focusing on mRNA and mRNA-miRNA interaction data). It was originally developed for the Open TG-GATEs dataset but is now being used for more general purposes.	['Web application']	[{'term': 'Functional, regulatory and non-coding RNA', 'uri': 'http://edamontology.org/topic_0659'}, {'term': 'Proteomics', 'uri': 'http://edamontology.org/topic_0121'}, {'term': 'Gene transcripts', 'uri': 'http://edamontology.org/topic_3512'}, {'term': 'Oncology', 'uri': 'http://edamontology.org/topic_2640'}, {'term': 'Transcriptomics', 'uri': 'http://edamontology.org/topic_3308'}]	[]	[]
vdjdb	VDJdb is a database extension, new analysis infrastructure and a T-cell receptor motif compendium.	[]	[{'term': 'Immunoproteins and antigens', 'uri': 'http://edamontology.org/topic_2830'}, {'term': 'Sequence sites, features and motifs', 'uri': 'http://edamontology.org/topic_0160'}, {'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}, {'term': 'Bioinformatics', 'uri': 'http://edamontology.org/topic_0091'}]	[]	[]
rpgenet	RPGeNet v2.0 - Retinitis Pigmentosa Gene Network: interacting with the network of genes related to retinitis pigmentosa genes.	[]	[{'term': 'Molecular interactions, pathways and networks', 'uri': 'http://edamontology.org/topic_0602'}, {'term': 'Microarray experiment', 'uri': 'http://edamontology.org/topic_3518'}, {'term': 'Pathology', 'uri': 'http://edamontology.org/topic_0634'}, {'term': 'Gene expression', 'uri': 'http://edamontology.org/topic_0203'}, {'term': 'Cell biology', 'uri': 'http://edamontology.org/topic_2229'}]	[]	[]
