name	description	type	topic	input	output
scoc database	SCOC database is a large, open, and global database with sediment community oxygen consumption rates.	[]	[{'term': 'Marine biology', 'uri': 'http://edamontology.org/topic_3387'}, {'term': 'Database management', 'uri': 'http://edamontology.org/topic_3489'}, {'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}, {'term': 'Literature and language', 'uri': 'http://edamontology.org/topic_3068'}]	[]	[]
civicmine	CIViCmine is a literature-mined database of clinically relevant cancer biomarkers from data from PubMed and Pubmed Central Open Access subset.	['Web application']	[{'term': 'Biomarkers', 'uri': 'http://edamontology.org/topic_3360'}, {'term': 'Oncology', 'uri': 'http://edamontology.org/topic_2640'}, {'term': 'Natural language processing', 'uri': 'http://edamontology.org/topic_0218'}, {'term': 'Machine learning', 'uri': 'http://edamontology.org/topic_3474'}, {'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}]	[]	[]
craft	The Colorado Richly Annotated Full Text Corpus (CRAFT) is a manually annotated corpus consisting of 67 full-text biomedical journal articles from the PubMed Central Open Access Subset.	['Ontology']	[{'term': 'Natural language processing', 'uri': 'http://edamontology.org/topic_0218'}, {'term': 'Ontology and terminology', 'uri': 'http://edamontology.org/topic_0089'}, {'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}]	[]	[]
phasepro	PhaSePro is the comprehensive database of proteins driving liquid-liquid phase separation (LLPS) in living cells. LLPS is a molecular process employed by all living organisms to form membraneless organelles, mediating crucial cellular functions. PhaSePro is manually curated, it is solely based on experimentally verified cases of LLPS, integrating a wide range of information on the biophysical driving forces, biological function and regulation of these molecular systems.	[]	[{'term': 'Cell biology', 'uri': 'http://edamontology.org/topic_2229'}, {'term': 'Gene transcripts', 'uri': 'http://edamontology.org/topic_3512'}, {'term': 'Protein folds and structural domains', 'uri': 'http://edamontology.org/topic_0736'}, {'term': 'Functional, regulatory and non-coding RNA', 'uri': 'http://edamontology.org/topic_0659'}, {'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}]	[]	[]
pcosbase	"A manually curated database of polycystic ovarian syndrome.

Nor Afiqah-Aleng, Sarahani Harun, Mohd Rusman Arief A-Rahman, Nor Azlan Nor Muhammad, Zeti-Azura Mohamed-Hussein, PCOSBase: a manually curated database of polycystic ovarian syndrome, Database, Volume 2017, 2017, bax098"	['Database portal']	[{'term': 'Molecular interactions, pathways and networks', 'uri': 'http://edamontology.org/topic_0602'}, {'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}, {'term': 'Ontology and terminology', 'uri': 'http://edamontology.org/topic_0089'}, {'term': 'Pathology', 'uri': 'http://edamontology.org/topic_0634'}, {'term': 'Proteomics', 'uri': 'http://edamontology.org/topic_0121'}]	[]	[]
odna	"A manually curated database of noncoding RNAs associated with orthopedics.

Harbin Medical University, China"	['Web application']	[{'term': 'Functional, regulatory and non-coding RNA', 'uri': 'http://edamontology.org/topic_0659'}, {'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}, {'term': 'Gene transcripts', 'uri': 'http://edamontology.org/topic_3512'}]	[]	[]
jmztab-m	Reference implementation for mzTab 2.0 for metabolomics	['Command-line tool', 'Library']	[{'term': 'Ontology and terminology', 'uri': 'http://edamontology.org/topic_0089'}, {'term': 'Metabolomics', 'uri': 'http://edamontology.org/topic_3172'}, {'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}]	[{'data': {'term': 'ontology mapping', 'uri': 'http://edamontology.org/data_3509'}, 'format': {'term': 'xml', 'uri': 'http://edamontology.org/format_2332'}}]	[{'data': {'term': 'ontology mapping', 'uri': 'http://edamontology.org/data_3509'}, 'format': {'term': 'xml', 'uri': 'http://edamontology.org/format_2332'}}]
mmdb_mouse	"A Curated Database with Taxonomic Profiling of the Healthy Mouse Gastrointestinal Microbiome.

Murine microbiome database (MMDB) contains 16S rRNA gene-based microbiome taxonomic profiles of the healthy mouse gut microbiota with manually curated metadata.

Identify frequently found bacterial species in the gastrointestinal tract of healthy laboratory mice."	['Database portal']	[{'term': 'Microbial ecology', 'uri': 'http://edamontology.org/topic_3697'}, {'term': 'Metagenomics', 'uri': 'http://edamontology.org/topic_3174'}, {'term': 'Functional, regulatory and non-coding RNA', 'uri': 'http://edamontology.org/topic_0659'}, {'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}, {'term': 'Genotype and phenotype', 'uri': 'http://edamontology.org/topic_0625'}]	[]	[]
endb	A manually curated database of experimentally supported enhancers for human and mouse. Enhancers are a class of cis-regulatory elements that can increase gene transcription by forming loops in intergenic regions, introns and exons	['Database portal']	[{'term': 'Gene transcripts', 'uri': 'http://edamontology.org/topic_3512'}, {'term': 'Transcription factors and regulatory sites', 'uri': 'http://edamontology.org/topic_0749'}, {'term': 'DNA polymorphism', 'uri': 'http://edamontology.org/topic_2885'}, {'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}]	[]	[]
human dephosphorylation database  (depod)	DEPOD - the human DEPhOsphorylation Database, is a manually curated database collecting human phosphatases, their experimentally verified substrates and dephosphorylation site information, and pathways in which they are involved. It also provides links to popular kinase databases and protein-protein interaction databases for these phosphatases and substrates.	['Database portal']	[{'term': 'Protein interactions', 'uri': 'http://edamontology.org/topic_0128'}, {'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}, {'term': 'Database management', 'uri': 'http://edamontology.org/topic_3489'}, {'term': 'Small molecules', 'uri': 'http://edamontology.org/topic_0154'}, {'term': 'Sequence sites, features and motifs', 'uri': 'http://edamontology.org/topic_0160'}]	[]	[]
cab-rep	A Database of Curated Antibody Repertoires for Exploring antibody diversity and Predicting Antibody Prevalence | cAb-Rep is a database of curated antibody repertoires. It currently includes 306 B cell repertoires collected from 121 human individuals, including healthy, vaccinated, and autoimmune disease donors. The database has a total of 267.9 and 72.9 million curated full-length V(D)J heavy and light chain transcripts respectively, which were generated using illumina sequencing technology in previous studies. We removed redundancy and sequencing errors in the raw datasets, and annotated each transcript including gene origin, antibody isotype, mutations, post-translational modification, and other characteristics	[]	[{'term': 'Immunoproteins and antigens', 'uri': 'http://edamontology.org/topic_2830'}, {'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}, {'term': 'Genetic variation', 'uri': 'http://edamontology.org/topic_0199'}]	[]	[]
pulmondb	a curated lung disease gene expression database | An accessible R package to download PulmonDB data | PulmonDB is a transcriptomic database of IPF and COPD with curated annotation | PulmonDB is a gene expression database with Chronic Obstructive Pulmonary Diseases (COPD) and Idiopathic Pulmonary Disease (IPF) experiments. It has homogenized values using individual contrast and manual curated annotation that can be download or accessed by http://pulmondb.liigh.unam.mx	[]	[{'term': 'Transcriptomics', 'uri': 'http://edamontology.org/topic_3308'}, {'term': 'Pathology', 'uri': 'http://edamontology.org/topic_0634'}, {'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}]	[]	[]
cancertracer	"a curated database for intrapatient tumor heterogeneity.

CancerTracer is a manually curated and integrated database aims to help researchers to decipher tumor heterogeneity at individual patient level. It contains two types of tumor heterogeneity data: 1) Intra-tumor or Intra-metastatic heterogeneity: the presence of multiple subclones within a primary tumor or a single metastatic lesion; 2) Inter-metastatic heterogeneity: the presence of different subclones in different metastatic lesions of the same patient. Somatic mutations and copy number alterations are available in CancerTracer, since both of them are principal factors drive heterogeneity in cancer. The structured heterogeneity data enables researchers to identify trunk mutations in different cancer types and investigate the molecular mechanisms underlying intratumor heterogeneity"	[]	[{'term': 'Oncology', 'uri': 'http://edamontology.org/topic_2640'}, {'term': 'Genetic variation', 'uri': 'http://edamontology.org/topic_0199'}, {'term': 'Phylogenetics', 'uri': 'http://edamontology.org/topic_3293'}, {'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}, {'term': 'Biomarkers', 'uri': 'http://edamontology.org/topic_3360'}]	[]	[]
gmrepo	a database of curated and consistently annotated human gut metagenomes | GMrepo (data repository for Gut Microbiota) is a database of curated and consistently annotated human gut metagenomes. Its main purpose is to facilitate the reusability and accessibility of the rapidly growing human metagenomic data. This is achieved by consistently annotating the microbial contents of collected samples using state-of-art toolsets and by manual curation of the meta-data of the corresponding human hosts. GMrepo organizes the collected samples according to their associated phenotypes and includes all possible related meta-data such as age, sex, country, body-mass-index (BMI) and recent antibiotics usage. To make relevant information easier to access, GMrepo is equipped with a graphical query builder, enabling users to make customized, complex and biologically relevant queries	['Database portal']	[{'term': 'Metagenomics', 'uri': 'http://edamontology.org/topic_3174'}, {'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}, {'term': 'Genotype and phenotype', 'uri': 'http://edamontology.org/topic_0625'}]	[]	[]
geredb	"Gene expression regulation database curated by mining abstracts from literature.

Gene Expression Regulation Database.

Gene Expression Regulation Database (GREDB) has been developed to facilitate systems-level analyses that will provide insights into the question of how genes are regulated that governing a specific biological response. GREDB is a publicly available, manually curated biological database depositing the human gene expression regulation relationships (Links). To date, more than 39,000 Links have been contextual-ly annotated through the review of 53,000 plus abstracts. GREDB has the ability to analyze user-supplied gene expression data using the GEREA bioinformatics tool in a causal analysis oriented manner.

The database can be searched use NCBI official gene symbol (eg. CDC42).

The new version of GereDB is online for testing, please visit the following link: Run New GereDB online.

Huang, Tinghua & Huang, Xiali & Shi, Bomei & Yao, Min. (2019)"	['Web application']	[{'term': 'Gene regulation', 'uri': 'http://edamontology.org/topic_0204'}, {'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}, {'term': 'Natural language processing', 'uri': 'http://edamontology.org/topic_0218'}, {'term': 'Bioinformatics', 'uri': 'http://edamontology.org/topic_0091'}]	[]	[]
autogridfr	Improvements on AutoDock Affinity Maps and Associated Software Tools | Precomputed affinity maps are used by AutoDock to efficiently describe rigid biomolecules called receptors in automated docking. These maps greatly speed up the docking process and allow users to experiment with the forcefield. Here, we present AutoGridFR (AGFR): a software tool facilitating the calculation of these maps. We describe a new version of the AutoSite algorithm that improves the description of binding pockets automatically detected on receptors, and an algorithm for adding affinity gradients which help search methods optimize solution using fewer evaluations of the scoring functions. AGFR supports the calculation of maps for various advanced docking techniques such as covalent docking, hydrated docking, and docking with flexible receptor sidechains	[]	[{'term': 'Molecular modelling', 'uri': 'http://edamontology.org/topic_2275'}, {'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}, {'term': 'Small molecules', 'uri': 'http://edamontology.org/topic_0154'}]	[]	[]
annot	"a Django-based sample, reagent, and experiment metadata tracking system.

Annot and information about what Annot is can be found here: https://gitlab.com/biotransistor/annot . This here is just tutorial material for the tutorial described here: http://annot.readthedocs.io/en/latest/man_tutorial.html .

Welcome to Annotamentum’s Documentation. — Annot 5 documentation.

Welcome to Annotamentum’s Documentation.¶.

Django admin based sample, reagent and experiment metadata tracking.

Summary: Annot is a web application, developed for biological wetlab experiment layout, sample and reagent logging, so that data is ready for sharing and analysis. On its core annot makes use of the acpipe_anjson library and acjson - assay coordinate json - file format. The use of controlled vocabulary from ontologies for sample and reagent annotation is enforced. Annot’s modular implementation can be adapted to a variety of experimental paradigms"	[]	[{'term': 'Ontology and terminology', 'uri': 'http://edamontology.org/topic_0089'}, {'term': 'Microarray experiment', 'uri': 'http://edamontology.org/topic_3518'}, {'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}, {'term': 'Gene expression', 'uri': 'http://edamontology.org/topic_0203'}, {'term': 'Proteomics', 'uri': 'http://edamontology.org/topic_0121'}]	[]	[]
eurisco	Search catalogue providing information about ex situ plant collections maintained in Europe. It is based on a European network of ex situ National Inventories (NIs). Currently, it comprises information about 1.9 million germplasm accessions from almost 400 holding institutions from 43 countries. It contains both passport data and phenotypic data.	['Web application']	[{'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}]	[{'data': {'term': 'keyword', 'uri': 'http://edamontology.org/data_0968'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]	[{'data': {'term': 'keyword', 'uri': 'http://edamontology.org/data_0968'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]
progenomes	proGenomes is a database providing consistent taxonomic and functional annotations for 87,920 bacterial and archaeal genomes belonging to over 12,000 species. These can be interactively explored and downloaded, whereby subsets can be customized, e.g. taxonomic clades, representatives of each species or habitat-specific organisms.	['Database portal']	[{'term': 'Metagenomics', 'uri': 'http://edamontology.org/topic_3174'}, {'term': 'Genomics', 'uri': 'http://edamontology.org/topic_0622'}, {'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}, {'term': 'Taxonomy', 'uri': 'http://edamontology.org/topic_0637'}]	[]	[]
gomapman	GoMapMan is an open web-accessible resource for gene functional annotations in the plant sciences. It was developed to facilitate improvement, consolidation and visualization of gene annotations across several plant species.	['Database portal']	[{'term': 'Functional genomics', 'uri': 'http://edamontology.org/topic_0085'}, {'term': 'Plant biology', 'uri': 'http://edamontology.org/topic_0780'}, {'term': 'Ontology and terminology', 'uri': 'http://edamontology.org/topic_0089'}, {'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}]	[]	[]
mir2diabetes	"A Literature-Curated Database of microRNA Expression Patterns, in Diabetic Microvascular Complications.
miR2Diabetes aims to provide a comprehensive resource of miRNA dysregulation in diabetic microvascular complications (DMC). Each entry in the miR2Diabetes contains detailed information on a miRNA-DMC relationship, including miRNA symbol, DMC name, experiment subjects, miRNA dysregulation pattern in a specific experimental design, and literature reference.

microRNAs (miRNAs) have been established as critical regulators of the pathogenesis of diabetes mellitus (DM), and diabetes microvascular complications (DMCs).  The annotations in the database cover 14 DM and DMC phenotypes, involving 156 miRNAs, by browsing diverse sample origins (e.g., blood, kidney, liver, and other tissues)."	[]	[{'term': 'Functional, regulatory and non-coding RNA', 'uri': 'http://edamontology.org/topic_0659'}, {'term': 'Pathology', 'uri': 'http://edamontology.org/topic_0634'}, {'term': 'Genotype and phenotype', 'uri': 'http://edamontology.org/topic_0625'}, {'term': 'Biomarkers', 'uri': 'http://edamontology.org/topic_3360'}, {'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}]	[]	[]
bio.tools	The community registry of computational tools and data resources for biosciences.	['Web API', 'Web application', 'Database portal']	[{'term': 'Ontology and terminology', 'uri': 'http://edamontology.org/topic_0089'}, {'term': 'Bioinformatics', 'uri': 'http://edamontology.org/topic_0091'}, {'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}, {'term': 'Computational biology', 'uri': 'http://edamontology.org/topic_3307'}]	[]	[]
open targets	"data integration and visualization platform that provides evidence about the association of known and potential drug targets with diseases.
identification and prioritization of biological targets for follow-up.
integrated genome-wide data from a broad range of data sources: evidence from genetics, genomics, transcriptomics, drugs, animal models and scientific literature to score and rank target-disease associations for drug target identification.
either a target-centric workflow to identify diseases that may be associated with a specific target, or a disease-centric workflow to identify targets that may be associated with a specific disease."	['Web application', 'Database portal', 'Web service']	[{'term': 'Data integration and warehousing', 'uri': 'http://edamontology.org/topic_3366'}, {'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}, {'term': 'Genomics', 'uri': 'http://edamontology.org/topic_0622'}, {'term': 'Genetics', 'uri': 'http://edamontology.org/topic_3053'}, {'term': 'Omics', 'uri': 'http://edamontology.org/topic_3391'}]	[]	[]
pubterm	Web tool for organizing, annotating and curating genes, diseases, molecules and other concepts from PubMed records.	['Web application']	[{'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}, {'term': 'Model organisms', 'uri': 'http://edamontology.org/topic_0621'}, {'term': 'Pathology', 'uri': 'http://edamontology.org/topic_0634'}]	[]	[]
listannotation	Shows the information of Annotation file: Number of genes, rRNA, tRNA.	['Web application']	[{'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}]	[{'data': {'term': 'data', 'uri': 'http://edamontology.org/data_0006'}, 'format': {'term': 'gff', 'uri': 'http://edamontology.org/format_2305'}}]	[{'data': {'term': 'data', 'uri': 'http://edamontology.org/data_0006'}, 'format': {'term': 'gff', 'uri': 'http://edamontology.org/format_2305'}}]
prosat+	Tool to explore the relation between sequence and structural properties.	['Web application']	[{'term': 'Protein structure analysis', 'uri': 'http://edamontology.org/topic_2814'}, {'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}, {'term': 'Proteins', 'uri': 'http://edamontology.org/topic_0078'}, {'term': 'DNA', 'uri': 'http://edamontology.org/topic_0654'}]	[]	[]
emblmygff3	Software to convert GFF3 and fasta to legal EMBL format suitable for ENA submission.	['Command-line tool']	[{'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}]	[{'data': {'term': 'sequence features', 'uri': 'http://edamontology.org/data_1255'}, 'format': {'term': 'gff', 'uri': 'http://edamontology.org/format_2305'}}]	[{'data': {'term': 'sequence features', 'uri': 'http://edamontology.org/data_1255'}, 'format': {'term': 'gff', 'uri': 'http://edamontology.org/format_2305'}}]
sabio-rk: biochemical reactions and their kinetics	Curated database that contains information about biochemical reactions, their kinetic rate equations with parameters and experimental conditions.	['Database portal']	[{'term': 'Biochemistry', 'uri': 'http://edamontology.org/topic_3292'}, {'term': 'Data mining', 'uri': 'http://edamontology.org/topic_3473'}, {'term': 'Biology', 'uri': 'http://edamontology.org/topic_3070'}, {'term': 'Biomedical science', 'uri': 'http://edamontology.org/topic_3344'}, {'term': 'Enzymes', 'uri': 'http://edamontology.org/topic_0821'}, {'term': 'Systems biology', 'uri': 'http://edamontology.org/topic_2259'}, {'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}, {'term': 'Molecular interactions, pathways and networks', 'uri': 'http://edamontology.org/topic_0602'}]	[{'data': {'term': 'reaction id (sabio-rk)', 'uri': 'http://edamontology.org/data_2309'}}]	[{'data': {'term': 'reaction id (sabio-rk)', 'uri': 'http://edamontology.org/data_2309'}}]
3dbionotes	Web based application designed to integrate protein structure, protein sequence and protein annotations in a unique graphical environment. The current version of the application offers a unified, enriched and interactive view of EMDB volumes, PDB structures and Uniprot sequences where the protein annotations stored in Uniprot, Immune Epitope DB, Phospho Site Plus, BioMuta and dSysMap can be explored interactively at sequence and structural level.	['Database portal']	[{'term': 'Data integration and warehousing', 'uri': 'http://edamontology.org/topic_3366'}, {'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}, {'term': 'Molecular biology', 'uri': 'http://edamontology.org/topic_3047'}, {'term': 'Proteins', 'uri': 'http://edamontology.org/topic_0078'}]	[{'data': {'term': 'uniprot accession', 'uri': 'http://edamontology.org/data_3021'}}]	[{'data': {'term': 'uniprot accession', 'uri': 'http://edamontology.org/data_3021'}}]
maker-p	Pipeline designed to annotate novel plant genomes and is build on the MAKER annotation tool. The MAKER-P pipeline generates species-specific repeat libraries, as well as structural annotations of protein coding genes, non-coding RNAs, and pseudogenes.	['Command-line tool']	[{'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}, {'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}]	[]	[]
redcap	Secure web application for building and managing online surveys and databases.	['Web application']	[{'term': 'Data management', 'uri': 'http://edamontology.org/topic_3071'}, {'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}, {'term': 'Database management', 'uri': 'http://edamontology.org/topic_3489'}]	[]	[]
mpblast	Software that increases the throughput of batch BLASTN searches by multiplexing (concatenating) query sequences and thereby reducing the number of actual database searches performed.	['Command-line tool']	[{'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}, {'term': 'Sequence analysis', 'uri': 'http://edamontology.org/topic_0080'}]	[{'data': {'term': 'sequence', 'uri': 'http://edamontology.org/data_2044'}}]	[{'data': {'term': 'sequence', 'uri': 'http://edamontology.org/data_2044'}}]
pga	This package provides functions for construction of customized protein databases based on RNA-Seq data with/without genome guided, database searching, post-processing and report generation. This kind of customized protein database includes both the reference database (such as Refseq or ENSEMBL) and the novel peptide sequences form RNA-Seq data.	['Command-line tool', 'Library']	[{'term': 'RNA-seq', 'uri': 'http://edamontology.org/topic_3170'}, {'term': 'Proteomics experiment', 'uri': 'http://edamontology.org/topic_3520'}, {'term': 'Proteomics', 'uri': 'http://edamontology.org/topic_0121'}, {'term': 'Database management', 'uri': 'http://edamontology.org/topic_3489'}, {'term': 'Data integration and warehousing', 'uri': 'http://edamontology.org/topic_3366'}, {'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}, {'term': 'Data governance', 'uri': 'http://edamontology.org/topic_3571'}]	[{'data': {'term': 'sequence alignment (nucleic acid)', 'uri': 'http://edamontology.org/data_1383'}, 'format': {'term': 'gtf', 'uri': 'http://edamontology.org/format_2306'}}]	[{'data': {'term': 'sequence alignment (nucleic acid)', 'uri': 'http://edamontology.org/data_1383'}, 'format': {'term': 'gtf', 'uri': 'http://edamontology.org/format_2306'}}]
litinspector	A literature search tool providing gene homonym mining within the PubMed database. Search terms are highlighted in the results. It also performs signal transduction pathway mining using a manually curated database of pathway names, pathway components and pathway keywords.	['Web application']	[{'term': 'Molecular interactions, pathways and networks', 'uri': 'http://edamontology.org/topic_0602'}, {'term': 'Natural language processing', 'uri': 'http://edamontology.org/topic_0218'}, {'term': 'Data mining', 'uri': 'http://edamontology.org/topic_3473'}, {'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}]	[]	[]
