name	description	type	topic	input	output
bioswitch	BioSWITCH iis a command-line program using the BioPAX standardised language to “switch on” static regulatory networks so that they can be executed in GINML to predict cellular behaviour. Using a previously published haematopoiesis gene network, we show that BioSWITCH successfully and faithfully automates the network de-coding and re-coding into an executable logical network. BioSWITCH also supports the integration of a BioPAX model into an existing GINML graph.	['Command-line tool']	[{'term': 'Molecular interactions, pathways and networks', 'uri': 'http://edamontology.org/topic_0602'}, {'term': 'Cell biology', 'uri': 'http://edamontology.org/topic_2229'}, {'term': 'Gene regulation', 'uri': 'http://edamontology.org/topic_0204'}, {'term': 'Genotype and phenotype', 'uri': 'http://edamontology.org/topic_0625'}, {'term': 'Protein expression', 'uri': 'http://edamontology.org/topic_0108'}]	[]	[]
biomodels parameter	BioModels Parameters is a resource that facilitates easy search and retrieval of parameter values used in the SBML models stored in the BioModels repository.	['Database portal', 'Web API']	[{'term': 'Systems biology', 'uri': 'http://edamontology.org/topic_2259'}, {'term': 'Mathematics', 'uri': 'http://edamontology.org/topic_3315'}, {'term': 'Physiology', 'uri': 'http://edamontology.org/topic_3300'}, {'term': 'Molecular interactions, pathways and networks', 'uri': 'http://edamontology.org/topic_0602'}, {'term': 'Literature and language', 'uri': 'http://edamontology.org/topic_3068'}]	[]	[]
biomedisa	Biomedisa is a free and easy-to-use open-source online platform for segmenting large volumetric images.	[]	[{'term': 'Imaging', 'uri': 'http://edamontology.org/topic_3382'}, {'term': 'Machine learning', 'uri': 'http://edamontology.org/topic_3474'}, {'term': 'Zoology', 'uri': 'http://edamontology.org/topic_3500'}, {'term': 'Dentistry', 'uri': 'http://edamontology.org/topic_3405'}]	[]	[]
bioafmviewer	BioAFMviewer is an interactive interface for simulated atomic force microscopy scanning of biomolecular structures and dynamics	['Desktop application']	[{'term': 'Imaging', 'uri': 'http://edamontology.org/topic_3382'}, {'term': 'Structure analysis', 'uri': 'http://edamontology.org/topic_0081'}, {'term': 'Biomolecular simulation', 'uri': 'http://edamontology.org/topic_3892'}, {'term': 'Molecular interactions, pathways and networks', 'uri': 'http://edamontology.org/topic_0602'}, {'term': 'Mathematics', 'uri': 'http://edamontology.org/topic_3315'}]	[]	[]
ikaptive	"Identification of <i>Acinetobacter baumannii</i> loci for capsular polysaccharide (KL) and lipooligosaccharide outer core (OCL) synthesis in genome assemblies using curated reference databases compatible with <i>Kaptive</i>.

Kaptive reports information about surface polysaccharide loci for Klebsiella and Acinetobacter baumannii genome assemblies. You can also run a graphical version of Kaptive via this web interface (source code).

Given a novel genome and a database of known loci (K, O or OC), Kaptive will help a user to decide whether their sample has a known or novel locus. It carries out the following for each input assembly:.

Kaptive is a tool for bacterial surface polysaccharide locus typing and variant evaluation.

BLAST for all known locus nucleotide sequences (using blastn) to identify the best match ('best' defined as having the highest coverage)."	['Command-line tool']	[{'term': 'Sequence assembly', 'uri': 'http://edamontology.org/topic_0196'}, {'term': 'Public health and epidemiology', 'uri': 'http://edamontology.org/topic_3305'}, {'term': 'Whole genome sequencing', 'uri': 'http://edamontology.org/topic_3673'}, {'term': 'Mapping', 'uri': 'http://edamontology.org/topic_0102'}, {'term': 'Literature and language', 'uri': 'http://edamontology.org/topic_3068'}]	[]	[]
icellr	"Combined Coverage Correction and Principal Component Alignment for Batch Alignment in Single-Cell Sequencing Analysis.

iCellR is an interactive R package to work with high-throughput single cell sequencing technologies (i.e scRNA-seq, scVDJ-seq and CITE-seq).

Index of /results/external/iCellR/data.

Analyzing High-Throughput Single Cell Sequencing Data.

News (July 2020): See iCellR version 1.5.5 with new cell cycle analysis for G0, G1S, G2M, M, G1M and S phase, Pseudotime Abstract KNetL map (PAK map) and gene-gene correlations. See below for how to.

A toolkit that allows scientists to work with data from single cell sequencing technologies such as scRNA-seq, scVDJ-seq and CITE-Seq."	['Library']	[{'term': 'RNA-Seq', 'uri': 'http://edamontology.org/topic_3170'}, {'term': 'Cell biology', 'uri': 'http://edamontology.org/topic_2229'}, {'term': 'Gene expression', 'uri': 'http://edamontology.org/topic_0203'}, {'term': 'Cytometry', 'uri': 'http://edamontology.org/topic_3934'}, {'term': 'Microarray experiment', 'uri': 'http://edamontology.org/topic_3518'}]	[]	[]
ibiodegpred	"Concomitant prediction of environmental fate and toxicity of chemical compounds.

Welcome to SVM Biodegradability predictor. This is a tool for predicting biodegradability and/or toxicity, based on the different definitions provided for some of the most popular compound databases. It is easy to use, just introduce a compound in SMILES format or draw its structure with the JSME editor, select the databases that you want to obtain a prediction for and press GO button."	['Web service']	[{'term': 'Small molecules', 'uri': 'http://edamontology.org/topic_0154'}, {'term': 'Molecular interactions, pathways and networks', 'uri': 'http://edamontology.org/topic_0602'}, {'term': 'Synthetic chemistry', 'uri': 'http://edamontology.org/topic_3371'}, {'term': 'Machine learning', 'uri': 'http://edamontology.org/topic_3474'}, {'term': 'Molecular biology', 'uri': 'http://edamontology.org/topic_3047'}]	[]	[]
sitk-ibex	"IBEX – A versatile multi-plex optical imaging approach for deep phenotyping and spatial analysis of cells in complex tissues.

SITK-IBEX: Aligning images acquired with the IBEX microscopy imaging technique.

This Python package was implemented as part of the development of the Iterative Bleaching Extends Multiplexity (IBEX) imaging technique. It enables the alignment of multiple cycles of fluorescence images, acquired using IBEX. A repeated marker is used to register all panels to a selected panel (in the registration nomenclature this is the fixed image). After registration all panels are resampled onto the fixed image."	['Command-line tool']	[{'term': 'Imaging', 'uri': 'http://edamontology.org/topic_3382'}, {'term': 'Cytometry', 'uri': 'http://edamontology.org/topic_3934'}, {'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}, {'term': 'Transcriptomics', 'uri': 'http://edamontology.org/topic_3308'}, {'term': 'Genotype and phenotype', 'uri': 'http://edamontology.org/topic_0625'}]	[]	[]
huskindb	"Database for skin permeation of xenobiotics.

Jupyter Notebook which leads through the code used to create huskinDB publication Figures.

huskinDB is a human skin permeation database containing information on experimental protocols used. It provides an interactive access to the data, filtering options and a possibility to search for structures."	['Database portal']	[{'term': 'Small molecules', 'uri': 'http://edamontology.org/topic_0154'}, {'term': 'Biotherapeutics', 'uri': 'http://edamontology.org/topic_3374'}, {'term': 'Biological databases', 'uri': 'http://edamontology.org/topic_3071'}, {'term': 'Literature and language', 'uri': 'http://edamontology.org/topic_3068'}, {'term': 'Molecular biology', 'uri': 'http://edamontology.org/topic_3047'}]	[]	[]
humir	"Web Services, Tools and Databases for Exploring Human microRNA Data.

The Chair for Clinical Bioinformatics at Saarland University has developed numerous tools to aid microRNA researchers. HumiR is here to match you with the perfect tool for all your miRNA analysis needs."	['Web service', 'Web application']	[{'term': 'Functional, regulatory and non-coding RNA', 'uri': 'http://edamontology.org/topic_0659'}, {'term': 'Microarray experiment', 'uri': 'http://edamontology.org/topic_3518'}, {'term': 'Bioinformatics', 'uri': 'http://edamontology.org/topic_0091'}, {'term': 'Workflows', 'uri': 'http://edamontology.org/topic_0769'}, {'term': 'DNA polymorphism', 'uri': 'http://edamontology.org/topic_2885'}]	[]	[]
bcl::conf	BCL::Conf is a web application for generating conformational ensembles of small molecules.	['Web application']	[{'term': 'X-ray diffraction', 'uri': 'http://edamontology.org/topic_2828'}, {'term': 'Small molecules', 'uri': 'http://edamontology.org/topic_0154'}, {'term': 'Molecular biology', 'uri': 'http://edamontology.org/topic_3047'}, {'term': 'Chemical biology', 'uri': 'http://edamontology.org/topic_3369'}, {'term': 'Molecular modelling', 'uri': 'http://edamontology.org/topic_2275'}]	[]	[]
bioactive conformational ensemble	Bioactive Conformational Ensemble (BCE) is a platform designed to efficiently generate bioactive conformers and speed up the drug discovery process. Bioactive Conformational Ensemble Server and Database. A Public Framework to Speed Up In Silico Drug Discovery.	['Web application', 'Web API']	[{'term': 'Medicinal chemistry', 'uri': 'http://edamontology.org/topic_0209'}, {'term': 'Compound libraries and screening', 'uri': 'http://edamontology.org/topic_3343'}, {'term': 'Molecular dynamics', 'uri': 'http://edamontology.org/topic_0176'}, {'term': 'Small molecules', 'uri': 'http://edamontology.org/topic_0154'}, {'term': 'Pharmacology', 'uri': 'http://edamontology.org/topic_0202'}, {'term': 'Drug discovery', 'uri': 'http://edamontology.org/topic_3336'}]	[]	[]
bbsbayes	bbsBayes is a R package to perform hierarchical Bayesian analysis of North American Breeding Bird Survey (BBS) data. 'bbsBayes' will run a full model analysis for one or more species that you choose, or you can take more control and specify how the data should be stratified, prepared for JAGS, or modelled.	['Library']	[{'term': 'Ecology', 'uri': 'http://edamontology.org/topic_0610'}, {'term': 'Statistics and probability', 'uri': 'http://edamontology.org/topic_2269'}, {'term': 'Literature and language', 'uri': 'http://edamontology.org/topic_3068'}]	[]	[]
barleyvardb	BarleyVarDB is a comprehensive genomic variation database for Barley.	[]	[{'term': 'DNA polymorphism', 'uri': 'http://edamontology.org/topic_2885'}, {'term': 'Probes and primers', 'uri': 'http://edamontology.org/topic_0632'}, {'term': 'Biological databases', 'uri': 'http://edamontology.org/topic_3071'}, {'term': 'Zoology', 'uri': 'http://edamontology.org/topic_3500'}, {'term': 'Sequence assembly', 'uri': 'http://edamontology.org/topic_0196'}]	[]	[]
quandenser+triqler	"Focus on the spectra that matter by clustering of quantification data in shotgun proteomics.

Quandenser: QUANtification by Distillation for ENhanced Signals with Error Regulation.

Quandenser condenses quantification data from label-free mass spectrometry experiments.

An installer for all major platforms (Windows, OS X, Ubuntu, etc.) can be found on the Release page. Furthermore, Java >=1.6 has to be installed."	[]	[{'term': 'Proteomics', 'uri': 'http://edamontology.org/topic_0121'}, {'term': 'Proteomics experiment', 'uri': 'http://edamontology.org/topic_3520'}, {'term': 'Sequence analysis', 'uri': 'http://edamontology.org/topic_0080'}, {'term': 'Small molecules', 'uri': 'http://edamontology.org/topic_0154'}, {'term': 'Machine learning', 'uri': 'http://edamontology.org/topic_3474'}]	[]	[]
pyomeroupload	"A Python toolkit for uploading images and metadata to OMERO.

Code snipets for updating whole properties of whole ISA tree, for example permissions settings.

When building a distribution for release through BioConda, the Python setuptools are used.

Library of artifacts for integration with Seek4Science using Seek's REST API.

Example data, notebooks and scripts for demonstrating features of OMEROConnect and pyOmeroUpload."	[]	[{'term': 'Imaging', 'uri': 'http://edamontology.org/topic_3382'}, {'term': 'Biological databases', 'uri': 'http://edamontology.org/topic_3071'}]	[]	[]
pygbe	"Computational nanoplasmonics in the quasistatic limit for biosensing applications.

PyGBe—pronounced pigbē—is a Python library that applies the boundary integral method for biomolecular electrostatics and nanoparticle plasmonics.

PyGBe achieves both algorithmic and hardware acceleration. The solution algorithm uses a Barnes-Hut treecode to accelerate each iteration of a GMRES solver to O(N logN), for N unknowns. It exploits NVIDIA GPU hardware on the most computationally intensive parts of the code using CUDA kernels in the treecode, interfacing with PyCUDA. Some parts of the code are written in C++, wrapped using SWIG."	[]	[{'term': 'Protein structural motifs and surfaces', 'uri': 'http://edamontology.org/topic_0166'}, {'term': 'Chemistry', 'uri': 'http://edamontology.org/topic_3314'}, {'term': 'Mathematics', 'uri': 'http://edamontology.org/topic_3315'}]	[]	[]
pyfastx	"The pyfastx is a lightweight Python C extension that enables users to randomly access to sequences from plain and gzipped FASTA Q files.

All tools support for random access were used to perform benchmark."	[]	[{'term': 'Sequence assembly', 'uri': 'http://edamontology.org/topic_0196'}, {'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}, {'term': 'Transcription factors and regulatory sites', 'uri': 'http://edamontology.org/topic_0749'}]	[]	[]
pydish	"database and analysis tools for heme porphyrin distortion in heme proteins.

PyDISH is a database of heme porphyrin structures and provides some analytical tools (Analyzer) for the statistical insight into the heme distortion."	[]	[{'term': 'Protein folds and structural domains', 'uri': 'http://edamontology.org/topic_0736'}, {'term': 'Protein folding, stability and design', 'uri': 'http://edamontology.org/topic_0130'}, {'term': 'Gene expression', 'uri': 'http://edamontology.org/topic_0203'}, {'term': 'Small molecules', 'uri': 'http://edamontology.org/topic_0154'}]	[]	[]
hpenet	"Co-expression Network Database for <i>de novo</i> Transcriptome Assembly of <i>Paeonia lactiflora</i> Pall.

Paeonia lactiflora Pall., commonly known as the herbaceous peony, is an ornamental flowering plant known around the world. Its oil contains a high proportion of polyunsaturated fatty acids (PUFAs). We produced 40 in-house RNA-seq datasets from 10 different tissues and performed de novo transcriptome assembly to obtain a complete transcriptome. Moreover,we had constructed the co-expression network database, HpeNet, which contains transcriptome data, gene information, the co-expression network, and so forth. Furthermore some analytical tools, such as blast, gene expression profiling analysis and gene set enrichment analysis (GSEA), were supported for network analysis and functional annotation. We hope that the HpeNet database will be beneficial to future work on Paeonia lactiflora Pall."	['Database portal', 'Web service']	[{'term': 'Transcriptomics', 'uri': 'http://edamontology.org/topic_3308'}, {'term': 'RNA-Seq', 'uri': 'http://edamontology.org/topic_3170'}, {'term': 'Sequence assembly', 'uri': 'http://edamontology.org/topic_0196'}, {'term': 'Plant biology', 'uri': 'http://edamontology.org/topic_0780'}, {'term': 'Molecular interactions, pathways and networks', 'uri': 'http://edamontology.org/topic_0602'}]	[]	[]
hisif	"Modeling and analysis of Hi-C data by HiSIF identifies characteristic promoter-distal loops.

HiSIF - HiC Significant Interacting Fragments.

HiSIF was implemented by using C++/C with parallel processing being written in C. It has been compiled and run exclusively on Linux operating systems. This tool only requires the g++ compiler and a reference genome for HG19. Standalone CERN ROOT C++ framework is used to extract fit parameters of the CTS interactions. A small C tool is provided to process the initial data from NCBI. HiSIF supports all of the available three Hi-C protocols (Hi-C, TCC and in situ Hi-C). The tool is named from the fact that it is designed to find the significant interactions from a given sample of Hi-C reads."	['Command-line tool']	[{'term': 'Oncology', 'uri': 'http://edamontology.org/topic_2640'}, {'term': 'Tomography', 'uri': 'http://edamontology.org/topic_3452'}, {'term': 'ChIP-seq', 'uri': 'http://edamontology.org/topic_3169'}, {'term': 'Chromosome conformation capture', 'uri': 'http://edamontology.org/topic_3940'}, {'term': 'Molecular interactions, pathways and networks', 'uri': 'http://edamontology.org/topic_0602'}]	[]	[]
hepamine	"A Liver Disease Microarray Database, Visualization Platform and Data-Mining Resource.

Providing Bioinformatics Data For The Study Of Liver Diseases.

a liver disease microarray database, visualization platform and data-mining resource. Hepamine was designed as a web-based repository of pre-analyzed microarray data for various liver diseases. Among these are HCC, CCC, liver cirrhosis, chronic hepatitis B and C, or biliary atresia. In contrast to public microarray repositories our website offers open and easy access to the respective, pre-analyzed gene expression profiles and support to compare samples, experiments and various liver diseases. Genes may be searched on the basis of specific expression patterns across diverse samples. All may be obtained as a simple three color table indicating up-, down-, or no differential expression in multiple experiments. Alternatively, users may choose to obtain a detailed, comparative expression data table."	['Database portal', 'Web service']	[{'term': 'Microarray experiment', 'uri': 'http://edamontology.org/topic_3518'}, {'term': 'Gene expression', 'uri': 'http://edamontology.org/topic_0203'}, {'term': 'Pathology', 'uri': 'http://edamontology.org/topic_0634'}, {'term': 'Protein expression', 'uri': 'http://edamontology.org/topic_0108'}, {'term': 'Molecular interactions, pathways and networks', 'uri': 'http://edamontology.org/topic_0602'}]	[]	[]
hdvdb	"A Comprehensive Hepatitis D Virus Database.

Welcome to Hepatitis Delta Virus Database (HDVdb).

The Hepatitis D Virus (HDV) Database, HDVdb contains comprehensive data on HDV genetic sequences that allows the researchers to investigate the genetic variability of the virus. The HBV database strives to present HDV-associated sequences,as well as providing access to the central database via web-accessible search interfaces and supplying a number of analysis tools."	['Web application', 'Web service', 'Database portal']	[{'term': 'Genotype and phenotype', 'uri': 'http://edamontology.org/topic_0625'}, {'term': 'Public health and epidemiology', 'uri': 'http://edamontology.org/topic_3305'}, {'term': 'Probes and primers', 'uri': 'http://edamontology.org/topic_0632'}, {'term': 'Phylogenetics', 'uri': 'http://edamontology.org/topic_3293'}, {'term': 'Genetic variation', 'uri': 'http://edamontology.org/topic_0199'}]	[]	[]
bacwgstdb	BacWGSTdb is a free publicly accessible database we have developed for bacterial whole-genome sequence typing and source tracking. This database incorporates extensive resources for bacterial genome sequencing data and the corresponding metadata, combined with specialized bioinformatics tools that enable the systematic characterization of the bacterial isolates recovered from infections.	['Database portal']	[{'term': 'Whole genome sequencing', 'uri': 'http://edamontology.org/topic_3673'}, {'term': 'Genomics', 'uri': 'http://edamontology.org/topic_0622'}, {'term': 'Infectious disease', 'uri': 'http://edamontology.org/topic_3324'}, {'term': 'DNA polymorphism', 'uri': 'http://edamontology.org/topic_2885'}]	[]	[]
