name	description	type	topic	input	output
diversitycollection	DiversityCollection (DWB-DC) is an application of the Diversity Workbench (DWB). It might be installed as part of a DWB environment, but also as a stand-alone application, e. g., in a local installation. Each DWB module is devoted to a specific data domain. DC is designed for data describing collection events, collections, collection vouchers and specimens, parts of specimens, as well as observation and occurrence data with assigned multimedia objects and documents. It is processing any action concerning the gathering, storage, transaction and treatment of specimens in a collection and is also appropriate to store observation data with analyses added. DC is unique among  collection management systems by its focus on biological relations between organisms linked together as one or more specimens or observations (e. g., host, parasite, hyperparasite, symbionts, etc.) and by its interoperability through internal and external services.	['Web service', 'Desktop application']	[{'term': 'Data management', 'uri': 'http://edamontology.org/topic_3071'}, {'term': 'Evolutionary biology', 'uri': 'http://edamontology.org/topic_3299'}, {'term': 'Microbiology', 'uri': 'http://edamontology.org/topic_3301'}, {'term': 'Plant biology', 'uri': 'http://edamontology.org/topic_0780'}, {'term': 'Zoology', 'uri': 'http://edamontology.org/topic_3500'}, {'term': 'Experimental design and studies', 'uri': 'http://edamontology.org/topic_3678'}, {'term': 'Animal study', 'uri': 'http://edamontology.org/topic_3679'}, {'term': 'Imaging', 'uri': 'http://edamontology.org/topic_3382'}, {'term': 'Genomics', 'uri': 'http://edamontology.org/topic_0622'}, {'term': 'Data management', 'uri': 'http://edamontology.org/topic_3071'}]	[{'data': {'term': 'ecological data', 'uri': 'http://edamontology.org/data_3736'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]	[{'data': {'term': 'ecological data', 'uri': 'http://edamontology.org/data_3736'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]
raw2mzdb	An extension of the ProteoWizard framework enabling the support of the mzDB format. This tools is supported by the Proteomics French Infrastructure ProFI.	['Command-line tool']	[{'term': 'Proteomics', 'uri': 'http://edamontology.org/topic_0121'}]	[{'data': {'term': 'mass spectrometry spectra', 'uri': 'http://edamontology.org/data_0943'}, 'format': {'term': 'thermo raw', 'uri': 'http://edamontology.org/format_3712'}}]	[{'data': {'term': 'mass spectrometry spectra', 'uri': 'http://edamontology.org/data_0943'}, 'format': {'term': 'thermo raw', 'uri': 'http://edamontology.org/format_3712'}}]
xml2tsv	Utility to convert peptide identifications from one format to another.	[]	[]	[{'data': {'term': 'peptide identification', 'uri': 'http://edamontology.org/data_0945'}, 'format': {'term': 'mzidentml', 'uri': 'http://edamontology.org/format_3247'}}]	[{'data': {'term': 'peptide identification', 'uri': 'http://edamontology.org/data_0945'}, 'format': {'term': 'mzidentml', 'uri': 'http://edamontology.org/format_3247'}}]
extract_protein_names	Script used to extract protein names from a peptide identification file.	[]	[]	[{'data': {'term': 'peptide identification', 'uri': 'http://edamontology.org/data_0945'}, 'format': {'term': 'protxml', 'uri': 'http://edamontology.org/format_3747'}}]	[{'data': {'term': 'peptide identification', 'uri': 'http://edamontology.org/data_0945'}, 'format': {'term': 'protxml', 'uri': 'http://edamontology.org/format_3747'}}]
translate	Translation of a nucleotide (DNA/RNA) sequence to a protein sequence.	['Web application']	[{'term': 'Protein expression', 'uri': 'http://edamontology.org/topic_0108'}, {'term': 'Proteomics', 'uri': 'http://edamontology.org/topic_0121'}, {'term': 'Genomics', 'uri': 'http://edamontology.org/topic_0622'}, {'term': 'Transcriptomics', 'uri': 'http://edamontology.org/topic_3308'}]	[]	[]
three to one letter code	This tool can convert 3-letter amino acid codes to 1-letter amino acid codes and inversely.	['Web application']	[{'term': 'Proteomics', 'uri': 'http://edamontology.org/topic_0121'}]	[]	[]
three to one	Three to One converts three letter translations to single letter translations	['Web application']	[{'term': 'Proteomics', 'uri': 'http://edamontology.org/topic_0121'}]	[]	[]
one to three	One to Three converts single letter translations to three letter translations.	['Web application']	[{'term': 'Proteomics', 'uri': 'http://edamontology.org/topic_0121'}]	[]	[]
m2lite	Lightweight, easily pluggable, and extremely fast conversion software tool. It converts msf files to the proteomics community standard mzIdentML file format.	['Desktop application']	[{'term': 'Proteomics', 'uri': 'http://edamontology.org/topic_0121'}, {'term': 'Data management', 'uri': 'http://edamontology.org/topic_3071'}]	[]	[]
jtraml	Java implementation of the PSI-MS Transitions Markup Language (TraML) specification.	['Command-line tool', 'Web application']	[{'term': 'Proteomics', 'uri': 'http://edamontology.org/topic_0121'}]	[{'data': {'term': 'mass spectrometry data', 'uri': 'http://edamontology.org/data_2536'}, 'format': {'term': 'abi', 'uri': 'http://edamontology.org/format_1628'}}]	[{'data': {'term': 'mass spectrometry data', 'uri': 'http://edamontology.org/data_2536'}, 'format': {'term': 'abi', 'uri': 'http://edamontology.org/format_1628'}}]
jtraml	Java implementation of the PSI-MS Transitions Markup Language (TraML) specification.	['Command-line tool', 'Web application']	[{'term': 'Proteomics', 'uri': 'http://edamontology.org/topic_0121'}]	[{'data': {'term': 'mass spectrometry data', 'uri': 'http://edamontology.org/data_2536'}, 'format': {'term': 'abi', 'uri': 'http://edamontology.org/format_1628'}}]	[{'data': {'term': 'mass spectrometry data', 'uri': 'http://edamontology.org/data_2536'}, 'format': {'term': 'abi', 'uri': 'http://edamontology.org/format_1628'}}]
idconvert	A converter between pepXML and mzIdentML formats for peptide identifications from tandem mass spectrometry. Developed by the ProteoWizard team.	['Command-line tool']	[{'term': 'Proteomics', 'uri': 'http://edamontology.org/topic_0121'}, {'term': 'Proteomics experiment', 'uri': 'http://edamontology.org/topic_3520'}]	[{'data': {'term': 'peptide identification', 'uri': 'http://edamontology.org/data_0945'}, 'format': {'term': 'mzidentml', 'uri': 'http://edamontology.org/format_3247'}}]	[{'data': {'term': 'peptide identification', 'uri': 'http://edamontology.org/data_0945'}, 'format': {'term': 'mzidentml', 'uri': 'http://edamontology.org/format_3247'}}]
hmmer3	This tool is used for searching sequence databases for homologs of protein sequences, and for making protein sequence alignments. It implements methods using probabilistic models called profile hidden Markov models. The new HMMER3 project, HMMER is now as fast as BLAST for protein search.	['Command-line tool', 'Web application']	[{'term': 'Sequence analysis', 'uri': 'http://edamontology.org/topic_0080'}, {'term': 'Sequence sites, features and motifs', 'uri': 'http://edamontology.org/topic_0160'}, {'term': 'Gene and protein families', 'uri': 'http://edamontology.org/topic_0623'}]	[{'data': {'term': 'sequence alignment', 'uri': 'http://edamontology.org/data_0863'}}]	[{'data': {'term': 'sequence alignment', 'uri': 'http://edamontology.org/data_0863'}}]
hmmer3	This tool is used for searching sequence databases for homologs of protein sequences, and for making protein sequence alignments. It implements methods using probabilistic models called profile hidden Markov models. The new HMMER3 project, HMMER is now as fast as BLAST for protein search.	['Command-line tool', 'Web application']	[{'term': 'Sequence analysis', 'uri': 'http://edamontology.org/topic_0080'}, {'term': 'Sequence sites, features and motifs', 'uri': 'http://edamontology.org/topic_0160'}, {'term': 'Gene and protein families', 'uri': 'http://edamontology.org/topic_0623'}]	[{'data': {'term': 'sequence alignment', 'uri': 'http://edamontology.org/data_0863'}}]	[{'data': {'term': 'sequence alignment', 'uri': 'http://edamontology.org/data_0863'}}]
t-bio.info	A visual bioinformatics platform for multi-omics analysis and bioinformatics education.	['Web application']	[{'term': 'Computational biology', 'uri': 'http://edamontology.org/topic_3307'}, {'term': 'Informatics', 'uri': 'http://edamontology.org/topic_0605'}, {'term': 'Omics', 'uri': 'http://edamontology.org/topic_3391'}]	[{'data': {'term': 'gene expression data', 'uri': 'http://edamontology.org/data_2603'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]	[{'data': {'term': 'gene expression data', 'uri': 'http://edamontology.org/data_2603'}, 'format': {'term': 'textual format', 'uri': 'http://edamontology.org/format_2330'}}]
meme suite	Unified portal for discovery and analysis of sequence motifs (e.g. DNA binding sites, protein interaction domains). Motifs with/without gaps may be discovered, searched for in DNA and protein databases, compared to other motifs and analyzed for putative function by association with gene ontology terms. MEME is a tool designed for discovering and searching for DNA motifs such as transcription factor binding sites (TFBS) or protein domains.	['Command-line tool', 'Web application', 'Suite']	[{'term': 'Transcription factors and regulatory sites', 'uri': 'http://edamontology.org/topic_0749'}, {'term': 'Gene expression', 'uri': 'http://edamontology.org/topic_0203'}, {'term': 'DNA binding sites', 'uri': 'http://edamontology.org/topic_3125'}, {'term': 'Protein folds and structural domains', 'uri': 'http://edamontology.org/topic_0736'}, {'term': 'Sequence sites, features and motifs', 'uri': 'http://edamontology.org/topic_0160'}]	[{'data': {'term': 'sequence', 'uri': 'http://edamontology.org/data_2044'}, 'format': {'term': 'fasta', 'uri': 'http://edamontology.org/format_1929'}}]	[{'data': {'term': 'sequence', 'uri': 'http://edamontology.org/data_2044'}, 'format': {'term': 'fasta', 'uri': 'http://edamontology.org/format_1929'}}]
meme suite	Unified portal for discovery and analysis of sequence motifs (e.g. DNA binding sites, protein interaction domains). Motifs with/without gaps may be discovered, searched for in DNA and protein databases, compared to other motifs and analyzed for putative function by association with gene ontology terms. MEME is a tool designed for discovering and searching for DNA motifs such as transcription factor binding sites (TFBS) or protein domains.	['Command-line tool', 'Web application', 'Suite']	[{'term': 'Transcription factors and regulatory sites', 'uri': 'http://edamontology.org/topic_0749'}, {'term': 'Gene expression', 'uri': 'http://edamontology.org/topic_0203'}, {'term': 'DNA binding sites', 'uri': 'http://edamontology.org/topic_3125'}, {'term': 'Protein folds and structural domains', 'uri': 'http://edamontology.org/topic_0736'}, {'term': 'Sequence sites, features and motifs', 'uri': 'http://edamontology.org/topic_0160'}]	[{'data': {'term': 'sequence', 'uri': 'http://edamontology.org/data_2044'}, 'format': {'term': 'fasta', 'uri': 'http://edamontology.org/format_1929'}}]	[{'data': {'term': 'sequence', 'uri': 'http://edamontology.org/data_2044'}, 'format': {'term': 'fasta', 'uri': 'http://edamontology.org/format_1929'}}]
imagej (nih)	Public domain Java image processing program inspired by NIH Image for the Macintosh. It was designed with an open architecture that provides extensibility via Java plugins.	['Library', 'Desktop application']	[{'term': 'Imaging', 'uri': 'http://edamontology.org/topic_3382'}, {'term': 'Data architecture, analysis and design', 'uri': 'http://edamontology.org/topic_3365'}]	[{'data': {'term': 'image', 'uri': 'http://edamontology.org/data_2968'}, 'format': {'term': 'bmp', 'uri': 'http://edamontology.org/format_3592'}}]	[{'data': {'term': 'image', 'uri': 'http://edamontology.org/data_2968'}, 'format': {'term': 'bmp', 'uri': 'http://edamontology.org/format_3592'}}]
nmrml converter	This tool is used to support the nmrML data standard for nuclear magnetic resonance raw data in metabolomics. It converts native Bruker, Jeol and Agilent vendor formats into the open access nmrML data standard that is used by an ever-so growing number of small molecule NMR repositories.	['Library']	[{'term': 'NMR', 'uri': 'http://edamontology.org/topic_0593'}, {'term': 'Metabolomics', 'uri': 'http://edamontology.org/topic_3172'}, {'term': 'Data integration and warehousing', 'uri': 'http://edamontology.org/topic_3366'}, {'term': 'Ontology and terminology', 'uri': 'http://edamontology.org/topic_0089'}, {'term': 'Analytical chemistry', 'uri': 'http://edamontology.org/topic_3370'}]	[{'data': {'term': 'nmr spectrum', 'uri': 'http://edamontology.org/data_3488'}}]	[{'data': {'term': 'nmr spectrum', 'uri': 'http://edamontology.org/data_3488'}}]
andes	The fundamental data structure underlying, is the position profile, which contains the nucleotide distributions for each genomic position resultant from a multiple sequence alignment. They include the root mean square deviation plot and the computation of base conversion frequencies, variation, inter-sample clustering and visualization, threshold-driven consensus sequence generation and polymorphism detection, and the estimation of empirically determined sequencing quality values.	['Command-line tool']	[{'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}, {'term': 'Genetic variation', 'uri': 'http://edamontology.org/topic_0199'}, {'term': 'DNA', 'uri': 'http://edamontology.org/topic_0654'}, {'term': 'Sample collections', 'uri': 'http://edamontology.org/topic_3277'}]	[]	[]
3seq_2d	Software for detecting gene conversion events in whole genomes.	['Command-line tool']	[{'term': 'DNA', 'uri': 'http://edamontology.org/topic_0654'}]	[]	[]
convert	Define coerce methods for microarray data objects.	['Command-line tool', 'Library']	[{'term': 'Nucleic acid sites, features and motifs', 'uri': 'http://edamontology.org/topic_3511'}, {'term': 'Data management', 'uri': 'http://edamontology.org/topic_3071'}]	[{'data': {'term': 'sequence alignment', 'uri': 'http://edamontology.org/data_0863'}, 'format': {'term': 'sequence profile format', 'uri': 'http://edamontology.org/format_2069'}}]	[{'data': {'term': 'sequence alignment', 'uri': 'http://edamontology.org/data_0863'}, 'format': {'term': 'sequence profile format', 'uri': 'http://edamontology.org/format_2069'}}]
sbml2latex	A tool to convert files in the System Biology Markup Language (SBML) format into LATEX files.	['Desktop application']	[{'term': 'Biology', 'uri': 'http://edamontology.org/topic_3070'}, {'term': 'Systems biology', 'uri': 'http://edamontology.org/topic_2259'}, {'term': 'Literature and language', 'uri': 'http://edamontology.org/topic_3068'}]	[]	[]
biomaj	BioMAJ is a workflow engine dedicated to data synchronization and processing. The Software automates the update cycle and the supervision of the locally mirrored databank repository.	['Command-line tool', 'Web application']	[{'term': 'Data management', 'uri': 'http://edamontology.org/topic_3071'}]	[{'data': {'term': 'url', 'uri': 'http://edamontology.org/data_1052'}}]	[{'data': {'term': 'url', 'uri': 'http://edamontology.org/data_1052'}}]
biomaj	BioMAJ is a workflow engine dedicated to data synchronization and processing. The Software automates the update cycle and the supervision of the locally mirrored databank repository.	['Command-line tool', 'Web application']	[{'term': 'Data management', 'uri': 'http://edamontology.org/topic_3071'}]	[{'data': {'term': 'url', 'uri': 'http://edamontology.org/data_1052'}}]	[{'data': {'term': 'url', 'uri': 'http://edamontology.org/data_1052'}}]
